projectId,projectAcronym,fundingScheme,organizationId,title,firstName,lastName
709023,ZESMO,MSCA-IF,999864846,DR,Sonia,REMIRO BUENAMAÑANA
709030,VisNav,MSCA-IF,99997562,DR,Julien,FOURNIER
709054,STrkB,MSCA-IF,906446474,DR,Lina,MALINAUSKAITE
709054,STrkB,MSCA-IF,99998435,DR,Lina,MALINAUSKAITE
709054,STrkB,MSCA-IF,99999017,DR,Lina,MALINAUSKAITE
709073,OPTBIOMAN,MSCA-IF,999977269,DR,Tugce,MARTAGAN AKCAY
709077,METAFORA,MSCA-IF,999974553,DR,yuliya,SHAKALISAVA
709104,TACT,MSCA-IF,909875521,DR,Kristina,IRSCH
709104,TACT,MSCA-IF,999986193,DR,Kristina,IRSCH
709114,HEATEXMOL,MSCA-IF,999873867,DR,Giuseppe,FOTI
709122,IMPACT,MSCA-IF,996854451,DR,Elena,MARTELLATO
709129,5HT-DREADD,MSCA-IF,99998435,DR,Raquel,PINACHO
709136,TIC-AUV,MSCA-IF,998096827,DR,Francesco,MAURELLI
709136,TIC-AUV,MSCA-IF,999897147,DR,Francesco,MAURELLI
709136,TIC-AUV,MSCA-IF,999977463,DR,Francesco,MAURELLI
709147,GeNoSOS,MSCA-IF,999973971,DR,Itay,SHOMRONI
709151,Standard EF,MSCA-IF,999978627,DR,Kyujoon,LEE
709161,EpiTarget,MSCA-IF,999991043,DR,Colm,O'ROURKE
709175,PaNDA,MSCA-IF,999975426,MS,Allyson,TESSIN
709185,CLIMCONFLICT,MSCA-IF,999845446,DR,Francis,LUDLOW
709188,LoGIcInMAS,MSCA-IF,99997659,DR,Bastien,MAUBERT
709192,HEMOTECT,MSCA-IF,999978627,DR,Lykourgos,Bougas
709230,MS Fatigue_Therapy,MSCA-IF,999629136,DR,Amy,HUBBARD
709248,EC GNG metabolism,MSCA-IF,999651931,DR,Lucas,TREPS
709249,MIRCOMB,MSCA-IF,999973971,DR,Hairun,GUO
709265,SLMK,MSCA-IF,999978433,DR,Marianna,ANTONUTTI MARFORI
709267,SmartPosition,MSCA-IF,99984661,DR,Tiancheng,LI
709270,TEMPTATION,MSCA-IF,999466467,DR,Antonio,BENAYAS HERNANDEZ
709270,TEMPTATION,MSCA-IF,999865331,DR,Antonio,BENAYAS HERNANDEZ
709288,Circdyn,MSCA-IF,999976396,DR,Abhishek,BANERJEE
709291,FUTURE-MOBILE,MSCA-IF,999841275,PROF,Jun Bo,WANG
709293,MorphGrad,MSCA-IF,999991916,DR,Kristine,Hill
709298,INTERHYTHM,MSCA-IF,99997562,DR,Alexandra,GEORGESCU
709328,IN VIVO MOSSY,MSCA-IF,99647974,DR,Benjamin,Suter
709358,CoCa,MSCA-IF,99999793,DR,Ruth,RUBIO AMADOR
709372,CSA-EU,MSCA-IF,9998534,DR,Symon,PODILCHAK
709380,EHT-CaMKII,MSCA-IF,999857474,DR,Pierre,BOBIN
709382,MODHET,MSCA-IF,999990267,DR,Lede,XIAN
709386,SRR,MSCA-IF,992204077,MR,Hent,KALMO
709386,SRR,MSCA-IF,999895013,MR,Hent,KALMO
735105,Trans C4,MSCA-IF,999977172,DR,Ahmed,Ismail
737480,ACCLIM,MSCA-IF,951414122,DR,Joan,BALLESTER CLARAMUNT
739850,ENTRUST,MSCA-IF,999466467,DR,François,DIAZ MAURIN
739850,ENTRUST,MSCA-IF,999742723,DR,François,DIAZ MAURIN
739891,Wearonics,MSCA-IF,999866592,DR,Alper,GURARSLAN
739939,Debrasa,MSCA-IF,99997465,DR,Alena,DAMBORSKÁ
739940,IonPEFC,MSCA-IF,999907526,DR,Huixin,ZHANG
740055,MELODIC,MSCA-IF,968428116,DR,Neus,LOPEZ MARCH
740055,MELODIC,MSCA-IF,999953019,DR,Neus,LOPEZ MARCH
740073,CLIM4CROP,MSCA-IF,99965552,DR,Marco,TURCO
740080,Vanrestrep,MSCA-IF,999848647,DR,Fernando,Santos Beneit
740123,ULP.PILAEMA,MSCA-IF,99997562,DR,Isabel,SANCHEZ
740131,MindSElS,MSCA-IF,996467906,DR,Valentina,LICHTNER
740131,MindSElS,MSCA-IF,99997562,DR,Valentina,LICHTNER
740191,CROWD_USG,MSCA-IF,999986096,DR,Chiara,CERTOMÀ
740222,STOCOVAR,MSCA-IF,999974262,DR,Aude,COUPEL-LEDRU
740257,LIDISNO,MSCA-IF,996848728,DR,Heiko,MOTSCHENBACHER
740257,LIDISNO,MSCA-IF,999978724,DR,Heiko,MOTSCHENBACHER
740288,ChalEnz,MSCA-IF,99997465,DR,Javier,LÓPEZ ANDARIAS
740384,TheSBIE,MSCA-IF,998096827,DR,Dor,AMRAM
740384,TheSBIE,MSCA-IF,99990772,DR,Dor,AMRAM
740394,MoMa,MSCA-IF,999976881,DR,Maaike,GROOT
740447,FEDCIT,MSCA-IF,999866883,DR,Maria,SCHILLER
740475,BEQOM,MSCA-IF,999977366,,Marissa,Giustina
740481,PIONEER,MSCA-IF,999991722,DR,Marija,SCIBERRAS
740654,SPEM,MSCA-IF,999978336,DR,Yuanyuan,Gu
740880,ACCENT,MSCA-IF,999974359,DR,Alberto,RAVAGNANI
740916,CHI-ZEF,MSCA-IF,999991722,DR,Viviana,GALLARDO
741284,UltraSafe,MSCA-IF,999976978,DR,WangJi,Yan
741303,TSH,MSCA-IF,999977172,DR,Laerke,RECHT
741316,TeleoLogic,MSCA-IF,999981052,DR,Brian,LEAHY
741332,MycoIndoor,MSCA-IF,999975814,DR,Pedro Maria,Martin Sanchez
741333,Censoring Chaucer,MSCA-IF,99998435,DR,Mary,FLANNERY
741384,CustomCOF,MSCA-IF,999991334,DR,Nerea,BILBAO
741447,REACT,MSCA-IF,99999308,DR,Carlos,Cordon
741799,OILY MICROCOSM,MSCA-IF,998096827,DR,Georgios,KAPELLOS
741799,OILY MICROCOSM,MSCA-IF,9998243,DR,Georgios,KAPELLOS
741855,HELICOID,MSCA-IF,999855728,MR,Esteban,BERMUDEZ UREÑA
741941,SELFCEPTION,MSCA-IF,999977463,DR,Pablo,Lanillos
741964,NECROFUNGI,MSCA-IF,999981634,DR,Laura,VILANOVA
742052,AGAGAP,MSCA-IF,99998435,PROF,Brent,DORAN
742098,HybridMat,MSCA-IF,99990772,PROF,Rimma,Lapovok
742235,EBM,MSCA-IF,999976396,DR,jordi,VAN GESTEL
742263,TOPPER,MSCA-IF,999990267,DR,Isabel Marie-Luise,SAUR
742339,ERA,MSCA-IF,999885022,DR,Cassandra,ENGEMAN
742470,IDEM,MSCA-IF,998826946,DR,Robert,BODDICE
742470,IDEM,MSCA-IF,999994826,DR,Robert,BODDICE
742523,DEXCORE,MSCA-IF,99998435,DR,marguerite,RONIN
742865,BIKE,MSCA-IF,999849326,DR,Ana Belen,SANCHEZ
742865,BIKE,MSCA-IF,999977172,DR,Ana Belen,SANCHEZ
742964,D3NAs,MSCA-IF,999991334,DR,Sergio,ALVAREZ-PEREZ
742966,MYCOBIOME,MSCA-IF,99998435,DR,Jaime,CARRASCO CARRASCO
742981,EUCHILD,MSCA-IF,902999288,DR,Olga,ULYBINA
742981,EUCHILD,MSCA-IF,999903161,DR,Olga,ULYBINA
742991,LABOREP,MSCA-IF,999986484,DR,Danislava,MARINOVA
743151,LTPAM,MSCA-IF,99990287,DR,Yury,GORBANEV
743290,DREMATURE,MSCA-IF,999976493,DR,Joana,Barbosa
743419,SpinSolar,MSCA-IF,999994826,DR,Claudia,TAIT
743420,TexMeroe,MSCA-IF,999991043,DR,elsa,YVANEZ
743435,CD4CRISPR,MSCA-IF,999896759,DR,Laurie,MENGER
743439,BATCA,MSCA-IF,999991722,DR,Damien,Monti
743458,DatA ESPerT,MSCA-IF,999983962,DR,Leonardo,Rossi
743482,ACRONAM-Speech,MSCA-IF,999977172,DR,Benedikt,ZOEFEL
743482,ACRONAM-Speech,MSCA-IF,99999017,DR,Benedikt,ZOEFEL
743521,ASISA,MSCA-IF,999979694,DR,Marie,DELMAS
743528,INDIV-STAT,MSCA-IF,999975038,DR,Louisa,BOGAERTS
743543,BINGO,MSCA-IF,999977172,DR,Alesja,Ivanova
743544,H-E Interactions,MSCA-IF,999977172,DR,Monica,NICOLAIDES
743545,FishMan,MSCA-IF,999991722,DR,Silvia,DE JUAN MOHAN
743546,Anticancer-PAM,MSCA-IF,99990287,DR,Pankaj,Attri
743547,REHIPRE,MSCA-IF,999846707,DR,Daniel,ARGUESO BARRIGA
743553,SAbDA,MSCA-IF,999538344,DR,Marco,CINELLI
743553,SAbDA,MSCA-IF,999659691,DR,Marco,CINELLI
743562,DysTrack,MSCA-IF,99998629,DR,Mathieu,BOURGUIGNON
743569,AFRI-SKYFOR,MSCA-IF,998776215,DR,Aida,CUNI SANCHEZ
743569,AFRI-SKYFOR,MSCA-IF,999978336,DR,Aida,CUNI SANCHEZ
743576,MArylAND,MSCA-IF,999993274,DR,Camille,Danne
743580,EPIC2D,MSCA-IF,99998435,DR,Wenbin,LI
743582,CLIMOD,MSCA-IF,999464042,DR,Niall,FARRELL
743605,NanoBioMap,MSCA-IF,999974359,DR,Teodora,MICLAUS
743607,SMR,MSCA-IF,991412072,DR,Evangelos,TSAKALOS
743607,SMR,MSCA-IF,999978239,DR,Evangelos,TSAKALOS
743623,DATASOUND,MSCA-IF,999993468,DR,Miguel,MOLINA-SOLANA
743637,NanoOsmDiode,MSCA-IF,99999793,MR,Anthony,STRAUB
743640,TRPLigDrugConj,MSCA-IF,999813339,DR,Tiago,RODRIGUES
743642,FCSpecTRe,MSCA-IF,999975426,DR,Julia,LEHMAN
743685,AGENT,MSCA-IF,999518362,DR,Emilie,CASPAR
743691,CAB,MSCA-IF,996120064,MS,Angela,De Bruin
743702,Perceptual Learning,MSCA-IF,999864555,DR,Ciro,CIVILE
743713,MAWAMOSCA,MSCA-IF,999866883,MS,Katalin,Gillemot
743791,SUPERSPIN,MSCA-IF,999864458,MR,Nathan,Satchell
743791,SUPERSPIN,MSCA-IF,999975426,MR,Nathan,Satchell
743837,HISMACITY-pro,MSCA-IF,999866107,MRS,Valentina,PICA
743880,HARM,MSCA-IF,999976881,DR,Mercedes,REGADÍO
743884,DiracEntangler,MSCA-IF,991256096,DR,Pablo,BURSET
743900,GREEN FORESEEN,MSCA-IF,999659109,DR,IASON,DIAFAS
743900,GREEN FORESEEN,MSCA-IF,999895692,DR,IASON,DIAFAS
743941,EXPECTATION,MSCA-IF,99946734,DR,Rosanne,RADEMAKER
743941,EXPECTATION,MSCA-IF,99999211,DR,Rosanne,RADEMAKER
743949,ELIQED,MSCA-IF,999974068,DR,Wei-Min,WANG
743959,COEXIST,MSCA-IF,999993468,DR,Björn,WINCKLER
743993,GrapheneBiosensor,MSCA-IF,999862033,DR,Wei,ZHANG
744010,BMC-SVAR,MSCA-IF,999847677,DR,Michele,Piffer
744014,MAGNET,MSCA-IF,999974068,DR,Francesco,TUDISCO
744027,BFO-Surf,MSCA-IF,999979015,DR,Chiara,GATTINONI
744037,QuEST,MSCA-IF,999978336,DR,Eleni-Alexandra,Kontou
744052,EXPOZOL,MSCA-IF,998124569,DR,Nicolas,Creusot
744150,ERIEH,MSCA-IF,999993468,DR,Stijn,VAN TONGEREN
744242,PHOTO-BORAD,MSCA-IF,999974262,DR,Mattia,SILVI
744257,MEMORIS,MSCA-IF,999976493,DR,Jakob,ZIMMERMANN
744281,ToSubC,MSCA-IF,999658721,DR,Xue,ZHANG
744317,EMES,MSCA-IF,999977172,DR,Shafeer,KALATHIL
744332,CIC-BREL,MSCA-IF,99946734,DR,Kenan,MICHEL
744332,CIC-BREL,MSCA-IF,999897729,DR,Kenan,MICHEL
744389,TEDCIP,MSCA-IF,99998435,DR,SALETA,VAZQUEZ RODRIGUEZ
744400,MultiCAMS,MSCA-IF,999993468,DR,Corrado,CHISARI
744413,VehmeLit,MSCA-IF,999981052,DR,Daniele,VECCHIATO
744604,HALOBORYLATION,MSCA-IF,99946734,MR,Javier,MIRÓ ARENAS
744604,HALOBORYLATION,MSCA-IF,999977172,MR,Javier,MIRÓ ARENAS
744605,AMONTRACK,MSCA-IF,918256806,DR,Astrid,PIERINGER
744615,Cleansing Water,MSCA-IF,999992013,DR,Elisa,RAMAZZINA
744659,XQCDBaryons,MSCA-IF,999868629,DR,M,Padmanath
744817,RANPOFIL,MSCA-IF,999896953,DR,zhijia,HU
744835,AgeCogCity,MSCA-IF,99997562,DR,Asya,NATAPOV
744840,SMART,MSCA-IF,99999793,DR,Laura,COBUS
744866,ChroSoDSB,MSCA-IF,999991043,DR,Dimitrios,Typas
744914,Solar-Store,MSCA-IF,999976978,PROF,Yijun,YUAN
744957,BEYOND-CODE,MSCA-IF,999991722,DR,Daniel,Curto-Millet
744977,MAP,MSCA-IF,99986601,DR,Elena,TIRIBILLI
745007,SynapseER,MSCA-IF,999977172,DR,Juan Jose,Perez Moreno
745083,NEACHA,MSCA-IF,999973971,DR,Kishore,NATTE
745109,u-PBeam,MSCA-IF,99999793,DR,Consuelo,GUARDIOLA
745115,OPLD,MSCA-IF,991256096,DR,Konstantinos,Daskalakis
745304,HTEPV,MSCA-IF,998096827,DR,Bruno,LORENZI
745304,HTEPV,MSCA-IF,999923531,DR,Bruno,LORENZI
745336,MAGSPEC,MSCA-IF,999975814,DR,Sangita,SEN
745396,DogSPEC,MSCA-IF,99987183,DR,Blaž,Cugmas
745426,MSCHIPBIO,MSCA-IF,999979015,DR,Xijin,HUA
745435,DiPaC_MC,MSCA-IF,999977463,DR,Paul,D'AGOSTINO
745447,Alexander Krauss,MSCA-IF,999861063,DR,Alexander,KRAUSS
745476,DYNASSEMBLY,MSCA-IF,999974262,DR,Quentin,LEFEBVRE
745530,ANCAVE,MSCA-IF,9999795,DR,Alejandro,Martinez Garcia
745584,INSPIrE,MSCA-IF,99656995,DR,Lorenza,TROMBONI
745598,NOVEL,MSCA-IF,905580555,DR,Abdullah,Demir
745598,NOVEL,MSCA-IF,999923628,DR,Abdullah,Demir
745604,CO2RED,MSCA-IF,999977172,DR,Souvik,ROY
745608,QUAKE4PRELIMAT,MSCA-IF,992204077,DR,Jamir,MARINO
745608,QUAKE4PRELIMAT,MSCA-IF,99997465,DR,Jamir,MARINO
745614,PV-TE-MCHP,MSCA-IF,999903743,DR,Guiqiang,Li
745617,Gal-HD,MSCA-IF,999986387,DR,Teresa,ANTOJA
745626,PCAGED-KI,MSCA-IF,999981925,DR,Cassandra,Fleming
745631,GRIDAMUS,MSCA-IF,999981052,DR,Ekaterini,LEVIDOU
745642,Renaissance Idiocy,MSCA-IF,999852721,DR,Alice,EQUESTRI
745646,RepliStressTiming,MSCA-IF,999991043,DR,Teresa Lai Fong,Ho
745662,TIP-N-POINT,MSCA-IF,999990267,DR,Karen,RUEBENS
745669,EROSIVE,MSCA-IF,999997736,DR,Vivi,PEDERSEN
745673,PRISM,MSCA-IF,999990655,PROF,Francisco Camara,Pereira
745676,qBioNano,MSCA-IF,999993468,DR,Mattias,BJORNMALM
745677,CROWDMERSE,MSCA-IF,909849428,PROF,Athanasios,MOUCHTARIS
745677,CROWDMERSE,MSCA-IF,925962389,PROF,Athanasios,MOUCHTARIS
745677,CROWDMERSE,MSCA-IF,999995893,PROF,Athanasios,MOUCHTARIS
745689,MELBA,MSCA-IF,999858541,DR,Estelle,Lebegue
745691,CriticalGZ,MSCA-IF,992204077,DR,Kazim,BUYUKBODUK
745691,CriticalGZ,MSCA-IF,999901512,DR,Kazim,BUYUKBODUK
745691,CriticalGZ,MSCA-IF,999974359,DR,Kazim,BUYUKBODUK
745696,ETSMM,MSCA-IF,99999793,DR,Itziar,OYARZABAL
745702,Act-EPR,MSCA-IF,999990267,MR,Jason,SIDABRAS
745704,ATRA,MSCA-IF,999845252,DR,Damiano,ACCIARINO
745704,ATRA,MSCA-IF,999897341,DR,Damiano,ACCIARINO
745706,GREENLOC,MSCA-IF,999980373,PROF,Canan,Aydogdu
745722,ISOPARAMETRIC,MSCA-IF,999991722,DR,Miguel,DOMÍNGUEZ VÁZQUEZ
745723,HappyFish,MSCA-IF,999991043,DR,Morten,LIMBORG
745727,QSB,MSCA-IF,998096827,DR,Gaetana,Spedalieri
745727,QSB,MSCA-IF,999978336,DR,Gaetana,Spedalieri
745730,DyNAmics,MSCA-IF,999977172,DR,Luca,GABRIELLI
745734,iPILs4Bionics,MSCA-IF,999865234,DR,Liliana,Tome
745744,LARMAR,MSCA-IF,99998435,DR,Kaysara,KHATUN
745752,MORA,MSCA-IF,999975329,DR,Maria Teresa -Maite-,OJEDA MATA
745755,WECARMON,MSCA-IF,998368524,DR,Jesus,Lazaro
745755,WECARMON,MSCA-IF,999898214,DR,Jesus,Lazaro
745770,SANDFECH,MSCA-IF,983374458,DR,Anssi,KARTTUNEN
745770,SANDFECH,MSCA-IF,991256096,DR,Anssi,KARTTUNEN
745776,PHOTOPEROVSKITES,MSCA-IF,999984253,DR,Lethy,KRISHNAN JAGADAMMA
745782,ForbMod,MSCA-IF,999873188,DR,Mateja,Dumbovic
745798,COTCA,MSCA-IF,999624092,DR,Florian,Wruck
745802,ProsoDeep,MSCA-IF,999875225,DR,Branislav,GERAZOV
745805,DSR,MSCA-IF,999989782,DR,Charalampos,PAPPAS
745806,FLUOROCROSS,MSCA-IF,999993468,DR,Feriel,REKHROUKH
745808,BCSC-ST,MSCA-IF,999985417,DR,Ruth,RODRIGUEZ BARRUECO
745820,ZINCLAPS,MSCA-IF,999847677,DR,Anirban,Das
745821,DigiFlor,MSCA-IF,924833212,MS,Marta,MATERNI
745823,ACTIVEMOTION3D,MSCA-IF,999981925,DR,Jalpaben Sureshchandra,Soni
745829,INNOVATE,MSCA-IF,999974165,DR,Konstantinos,KOLOMVATSOS
745844,SHARKS-XT,MSCA-IF,999974262,DR,Catalina,PIMIENTO
745865,FIBRANET,MSCA-IF,999991043,DR,Christina,MARGARITI
745869,MYRiCE,MSCA-IF,999897341,DR,Beatrice,DASKAS
745885,SOCIORATS,MSCA-IF,999518362,DR,Julen,HERNANDEZ-LALLEMENT
745886,MuStMAM,MSCA-IF,999977172,DR,Tuhin Subhra,MAITY
745888,ChildAct16,MSCA-IF,991657094,DR,Justyna,Deszcz-Tryhubczak
745891,GEOHEAL,MSCA-IF,999979694,DR,Magdalini,Theodoridou
745894,WAGETRANS,MSCA-IF,999975911,DR,Peter,WERNER
745896,HISTPLAY,MSCA-IF,951538767,DR,David,O'SHAUGHNESSY
745896,HISTPLAY,MSCA-IF,999845446,DR,David,O'SHAUGHNESSY
745906,FreezeAlz,MSCA-IF,999990946,DR,Carolin,KÖNIG
745922,HRMN,MSCA-IF,999974359,DR,Lea,DAVID
745934,COTETHERS,MSCA-IF,999893752,DR,Antonella,CHIAPPARINO
745936,PlasmaSolution,MSCA-IF,99992324,DR,Sebastian,DAHLE
745944,TwoCompQuaGas,MSCA-IF,999985708,DR,Neil,ROBINSON
745945,MODIO,MSCA-IF,999974359,DR,Koen,TORREMANS
745947,Starflict,MSCA-IF,999991334,DR,Malgorzata,KOZUSZNIK
745948,SYMBIOTIC BODY,MSCA-IF,999986387,DR,Antonios,DAKANALIS
745954,Tau-SYNERGIES,MSCA-IF,999988133,DR,Martin,GONZALEZ
745959,Cynthetica,MSCA-IF,999991043,DR,Julie A. Z.,ZEDLER
745967,MetEmbed,MSCA-IF,999901318,DR,Erik Donovan,HEDEGÅRD
745988,ISA-NPC-ASI,MSCA-IF,99998823,DR,Matteo,ALLEGRETTI
746011,ChirPyr,MSCA-IF,999989782,DR,Juana María,PÉREZ GALERA
746014,THEMIS,MSCA-IF,999992013,DR,Patrycja,Dabrowska-Klosinska
746025,FOROIL,MSCA-IF,999862906,DR,Stavros,Degiannakis
746033,ELEMIN,MSCA-IF,999866883,DR,Sebastian,Viehmann
746044,MULTICELLEXPEVO,MSCA-IF,999991722,MR,Omaya,DUDIN
746045,GRITAP,MSCA-IF,999974262,DR,Hsuan-Hung,LIAO
746054,BBEB,MSCA-IF,99433604,DR,Meritxell,SIMON-MARTIN
746058,Basquesmith,MSCA-IF,999865234,MR,David,Larreina
746060,CHIRALQUBIT,MSCA-IF,99656995,DR,Athanassios,BOUDALIS
746068,MiRCHOL,MSCA-IF,999991043,DR,Patricia,MUNOZ
746087,BioMPCat,MSCA-IF,999979015,DR,Mattia Riccardo,MONACO
746094,nanoPhotoMat,MSCA-IF,998821708,DR,Burcu,GÜVENATAM
746100,GaSLS,MSCA-IF,918312484,DR,Aikaterini,Karadimitropoulou
746119,DeepIMPACT,MSCA-IF,999974553,DR,Livia,VALLINI
746133,WoRD-DoME,MSCA-IF,973710445,DR,Ozlem,ALTAN OLCAY
746136,EPILIPIN,MSCA-IF,999991722,DR,Ana,LÓPEZ SÁNCHEZ
746137,CriTiClean,MSCA-IF,999901318,DR,Alicia,GIL RAMIREZ
746138,InsideLoops,MSCA-IF,999979015,DR,Alexander,OCHIROV
746142,Wave-Locked Loop,MSCA-IF,999974359,DR,Teerachot,SIRIBURANON
746143,HumRobManip,MSCA-IF,999975426,DR,Mehmet,DOGAR
746150,TopSpiD,MSCA-IF,999979015,DR,Laura,CORMAN
746154,BRAVEST,MSCA-IF,999997833,DR,Elvio Adalberto,Blini
746155,ANXINT,MSCA-IF,998804636,DR,Bahar,RUMELILI
746155,ANXINT,MSCA-IF,999901512,DR,Bahar,RUMELILI
746159,HiPPiE_at_LHC,MSCA-IF,999992789,DR,Marco,BONVINI
746167,SESPer,MSCA-IF,998683192,DR,Emanuela,MASTRONARDO
746167,SESPer,MSCA-IF,999627778,DR,Emanuela,MASTRONARDO
746167,SESPer,MSCA-IF,999991722,DR,Emanuela,MASTRONARDO
746168,AGenDA,MSCA-IF,999886962,DR,Rossella,CICCIA
746169,IMMUNFUNC,MSCA-IF,999864555,DR,Keiko,OKU
746173,ME-Optogen,MSCA-IF,99999793,DR,Nicolo,ACCANTO
746181,RESILIENCE,MSCA-IF,990797674,DR,Jan,VAN DER SLEEN
746183,MaRiA,MSCA-IF,999847677,DR,Magdalena,FLAK
746186,POSEIDoN,MSCA-IF,999603043,DR,Deborah,WALL-PALMER
746189,MicroPhan,MSCA-IF,999902773,DR,Emmanuelle,JOUSSELIN
746189,MicroPhan,MSCA-IF,999993274,DR,Emmanuelle,JOUSSELIN
746190,PhoCuS-Flow,MSCA-IF,999548044,DR,Adela,Carrillo Gómez
746191,FIRESCAPE,MSCA-IF,999845446,DR,Annabel,SMITH
746208,NO-STRESS,MSCA-IF,99998435,DR,Hannah,BOYCOTT
746215,PresWoodenHeritage,MSCA-IF,99984467,DR,Sara,PORZILLI
746216,MARBAL,MSCA-IF,999977172,DR,Jessica,BECK
746221,Christianus Arabicus,MSCA-IF,999986387,DR,Simone,SARI
746223,MPAmplitudes,MSCA-IF,999976396,DR,Tiziano,PERARO
746225,DUALITY,MSCA-IF,998002834,DR,Loganathan,Rangasamy
746235,WHYAGE,MSCA-IF,999904616,DR,Iain,STOTT
746247,AstroModulation,MSCA-IF,99997562,DR,Sylvain,RAMA
746250,SimSolidAM,MSCA-IF,999658721,DR,Emilio,SALSI
746253,AEGILWHEAT,MSCA-IF,99953524,DR,István,MOLNÁR
746257,TRANSARCHIVES,MSCA-IF,999885119,DR,Beatriz,TADEO FUICA
746270,iChip,MSCA-IF,999991043,DR,Maria,ANTFOLK
746272,SCCD,MSCA-IF,999991043,DR,Gabor,Szabo
746297,HoloBH,MSCA-IF,999979888,DR,Laura,DONNAY
746298,TRANSRISK,MSCA-IF,999985223,DR,Sotirios,Argyroudis
746304,Spor-oikos,MSCA-IF,997826391,DR,Julio,ARCE FUNCK
746309,Targeting TopoII,MSCA-IF,999596447,DR,Jissy,AKKARAPATTIAKAL KURIAPPAN
746312,ACOSA,MSCA-IF,999904616,DR,Danita Catherine,BURKE
746329,Cytokineproteomics,MSCA-IF,999990267,MS,Maria,TANZER
746334,LUCCA,MSCA-IF,999991043,DR,Naia,Morueta-Holme
746340,MOD-PROT,MSCA-IF,999976493,DR,Olga,SIN
746340,MOD-PROT,MSCA-IF,999990267,DR,Olga,SIN
746345,STRISOC,MSCA-IF,999976978,DR,Jörg,NOWAK
746347,AfriVeg,MSCA-IF,999901318,DR,Feng,Tian
746358,SHADOWS,MSCA-IF,999976881,DR,Ioana-Alexandra,HORODNIC
746361,Co-tRiP,MSCA-IF,999991722,DR,ANDRES A.,OSPINA ALVAREZ
746363,ChildEmp,MSCA-IF,999841275,DR,Francesca,Mezzenzana
746382,SCALTIE,MSCA-IF,999979306,DR,Hanjie,LI
746390,Realist,MSCA-IF,999991043,DR,RIZA ACAR,KUTAY
746396,DELLATECH,MSCA-IF,999991722,DR,Antonio,Serrano-Mislata
746398,DeciTrustNET,MSCA-IF,999847968,DR,María Raquel,Ureña Pérez
746406,HeRstory,MSCA-IF,999984156,DR,Karen,DEMPSEY
746421,GlypStx,MSCA-IF,999975426,DR,Vajinder,Kumar
746430,MSIOAM,MSCA-IF,999976396,DR,zhenyue,CHEN
746430,MSIOAM,MSCA-IF,999994729,DR,zhenyue,CHEN
746435,LIPMETIN-sURFing,MSCA-IF,972732491,DR,Almudena,GARCIA RUIZ
746435,LIPMETIN-sURFing,MSCA-IF,993317928,DR,Almudena,GARCIA RUIZ
746442,HopeQNet,MSCA-IF,999976978,DR,Pietro,Rotondo
746446,WaMStrIn,MSCA-IF,999977172,DR,Arnau,GARCIA
746451,DerRadIslam,MSCA-IF,999641746,DR,Marco,DEMICHELIS
746497,Lightsheetelegans,MSCA-IF,999990461,DR,Nikita,Vladimirov
746506,LACRYMOSA,MSCA-IF,999843603,DR,Didier,LAW-HINE
746506,LACRYMOSA,MSCA-IF,999985805,DR,Didier,LAW-HINE
746507,FISHODOR,MSCA-IF,998611994,DR,Maria Victoria,Alvarado Fernandez
746509,HUNTINFISH,MSCA-IF,999977172,DR,Sylwia,TYRKALSKA
746515,ChromoDrive,MSCA-IF,999451238,DR,Liam,CHEESEMAN
746516,RECHARGE,MSCA-IF,998096827,DR,Ian,MATHEWS
746516,RECHARGE,MSCA-IF,999975717,DR,Ian,MATHEWS
746518,SalFluMa,MSCA-IF,999853691,MR,Yannick,BUSSWEILER
746525,coolDips,MSCA-IF,999974747,DR,Tim,LANGEN
746526,NeuroBaBEL,MSCA-IF,999846513,DR,Alejandro,BARRIGA-RIVERA
746530,SAPPHIRE,MSCA-IF,955518483,DR,Monique,MESSIÉ
746554,BTMG,MSCA-IF,999976784,DR,Michel,VAN GARREL
746579,2DSPIN,MSCA-IF,996586343,DR,Enrique,BURZURI
746581,ATLANTIC_ANGOLA,MSCA-IF,999981052,DR,Hugo,SILVA
746592,SKELETON-ID,MSCA-IF,999882015,DR,Pablo,Mesejo
746593,PhARRAO,MSCA-IF,997927853,DR,Barbara,MARCHETTI
746593,PhARRAO,MSCA-IF,999974262,DR,Barbara,MARCHETTI
746602,AgentSeal,MSCA-IF,999984253,DR,Magda,CHUDZINSKA
746614,CAD WALK,MSCA-IF,99990287,DR,Brian,BOOTH
746619,FIEC,MSCA-IF,999986096,DR,Mario,SLUGAN
746622,FUSION,MSCA-IF,999975426,DR,Matilde,MASSO
746628,MIRA,MSCA-IF,99997853,DR,Chiara,SORINI
746631,GlycoPeptides,MSCA-IF,999985805,DR,Seino,JONGKEES
746635,Origami-SEQ,MSCA-IF,999861257,DR,Andrés Manuel,VERA
746635,Origami-SEQ,MSCA-IF,999978433,DR,Andrés Manuel,VERA
746638,PVCI,MSCA-IF,999993468,DR,Efstratios,Batzelis
746648,PerovSiC,MSCA-IF,99999793,DR,Dolors,Pla
746652,DIVA,MSCA-IF,999874643,DR,Evangelia,LEIVADA
746653,DSGE-RD,MSCA-IF,997927853,DR,Oren,LEVINTAL
746653,DSGE-RD,MSCA-IF,999820323,DR,Oren,LEVINTAL
