projectRcn,projectID,participationId,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode
225877,872570,872570991590067,KYKLOS 4.0,participant,991590067,ADVANTIC SISTEMAS Y SERVICIOS SL,ADVANTIC SISTEMAS Y SERVICIOS SL,PRC,false,489125,ES,C ZURBANO 83 ESCALERA IZQUIERDA 3A,MADRID,28003
225877,872570,872570999500223,KYKLOS 4.0,participant,999500223,CENTRO DI RICERCHE EUROPEO DI TECNOLOGIE DESIGN E MATERIALI,CETMA,REC,false,632500,IT,STRADA STATALE 7 APPIA KM 706+030 SNC,CITTADELLA DELLA RICERCA BRINDISI,72100
225877,872570,872570897024185,KYKLOS 4.0,participant,897024185,SOFTWARE IMAGINATION & VISION SRL,SIMAVI,PRC,false,478625,RO,SOSEAUA BUCURESTI-PLOIESTI 73-81 COMPLEX VICTORIA CORP CLADIRE C4 ETAJ 2,BUCURESTI,013685
225877,872570,872570996265952,KYKLOS 4.0,participant,996265952,CONTINENTAL AUTOMOTIVE ROMANIA SRL,Automotive,PRC,false,198187.5,RO,STRADA SIEMENS 1,TIMISOARA,300704
225877,872570,872570996437933,KYKLOS 4.0,participant,996437933,VESTEL ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,VESTEL,PRC,false,213587.5,TR,MANISA ORGANIZA SANAYI BOLGESI,MANISA,45030
225877,872570,872570950828727,KYKLOS 4.0,participant,950828727,GFT ITALIA SRL,GFT,PRC,false,499100,IT,VIA SILE 18,MILANO,20139
225877,872570,872570896507466,KYKLOS 4.0,participant,896507466,KANFIT3D LTD,KANFIT3D,PRC,false,350875,IL,8 HAMERKAVA ZIPORIT I.Z,NOF HGALIL,1710802
225877,872570,872570906183701,KYKLOS 4.0,participant,906183701,TWI ELLAS ASTIKI MI KERDOSKOPIKI ETAIREIA,TWI,REC,false,551600,EL,L KIFSIAS 280,CHALANDRI,15232
225877,872570,872570913695963,KYKLOS 4.0,participant,913695963,INNOVACTS LIMITED,INNOV,PRC,false,152687.5,CY,6 KOLOKOTRONI STREET FLOOR 1 ROOM 6,LEFKOSIA,1101
225877,872570,872570997826391,KYKLOS 4.0,participant,997826391,UNIVERSIDADE DE COIMBRA,UNIVERSIDADE DE COIMBRA,HES,false,595625,PT,PACO DAS ESCOLAS,COIMBRA,3001 451
225877,872570,872570997983337,KYKLOS 4.0,participant,997983337,SIVECO ROMANIA SA,SIV,PRC,true,,RO,SOSEAUA BUCURESTI-PLOIESTI 73-81 COMPLEX VICTORIA PARK CORP CLADIRE C4 SECTOR 1,BUCURESTI,013685
225877,872570,872570996621457,KYKLOS 4.0,participant,996621457,MAGGIOLI SPA,MAG,PRC,false,517125,IT,VIA DEL CARPINO 8,SANTARCANGELO DI ROMAGNA,47822
225877,872570,872570999742335,KYKLOS 4.0,participant,999742335,PDM E FC PROJECTO DESENVOLVIMENTO MANUTENCAO FORMACAO E CONSULTADORIALDA,PDM E FC LDA,PRC,false,389375,PT,R AMADEU SOUSA CARDOSO 20 1 DTO,LISBOA,1300 066
225877,872570,872570950220149,KYKLOS 4.0,participant,950220149,F6S NETWORK LIMITED,F6S NETWORK LIMITED,PRC,false,199587.5,UK,KEMP HOUSE CITY ROAD 152-160,LONDON,EC1V 2NX
225877,872570,872570938640677,KYKLOS 4.0,participant,938640677,ENGINEERS FOR BUSINESS IPIRESIES TECHNOLOGIAS KAI MICHANIKIS ANONIMI ETAIRIA,EfB,PRC,false,255062.5,EL,DOIRANIS 17,THESSALONIKI,546 39
225877,872570,872570999658721,KYKLOS 4.0,participant,999658721,CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA,CIMNE,REC,false,364375,ES,C GRAN CAPITAN EDIFICI C1 CAMPUS NORD UPC SN,BARCELONA,08034
225877,872570,872570989101920,KYKLOS 4.0,participant,989101920,CIRTES SRC,CIRTES,PRC,false,406140,FR,29B RUE D'HELLIEULE,SAINT-DIE-DES-VOSGES,88100
225877,872570,872570999974844,KYKLOS 4.0,participant,999974844,UNIVERSIDAD POLITECNICA DE MADRID,UPM,HES,false,522625,ES,CALLE RAMIRO DE MAEZTU 7 EDIFICIO RECTORADO,MADRID,28040
225877,872570,872570915954608,KYKLOS 4.0,participant,915954608,PRO MEDICARE SRL,Pro Medicare,PRC,false,213500,IT,ZONA INDUSTRIALE LOTTO 41,MESAGNE,72023
225877,872570,872570949273914,KYKLOS 4.0,participant,949273914,KONNEKT ABLE TECHNOLOGIES LIMITED,Konnekt-able Technologies,PRC,false,652750,IE,FDW HOUSE BLACKTHORN BUSINESS PARK COES ROAD,DUNDALK CO LOUTH,R32
210834,755330,755330999468213,NOMAD,participant,999468213,TECNATOM S.A.,TE,PRC,false,123500,ES,Avenida Montes de Oca 1,SAN SEBASTIAN DE LOS REYES - MADRID,28703
210834,755330,755330999612161,NOMAD,participant,999612161,COVENTRY UNIVERSITY,COVENTRY UNIVERSITY,HES,false,328247.5,UK,PRIORY STREET,COVENTRY,CV1 5FB
210834,755330,755330932760440,NOMAD,participant,932760440,Teknologian tutkimuskeskus VTT Oy,VTT,REC,false,564152.5,FI,VUORIMIEHENTIE 3,Espoo,02150
210834,755330,755330999984059,NOMAD,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,676358.75,DE,HANSASTRASSE 27C,MUNCHEN,80686
210834,755330,755330999778419,NOMAD,participant,999778419,EURICE EUROPEAN RESEARCH AND PROJECT OFFICE GMBH,EURICE,PRC,false,385625,DE,HEINRICH-HERTZ-ALLEE 1,ST INGBERT,66386
210834,755330,755330954721919,NOMAD,participant,954721919,ENERGIATUDOMANYI KUTATOKOZPONT,EK,REC,false,275250,HU,KONKOLY THEGE MIKLOS UT 29-33,Budapest,1121
210834,755330,755330999986775,NOMAD,participant,999986775,STUDIECENTRUM VOOR KERNENERGIE CENTRE D'ETUDE DE L'ENERGIE NUCLEAIRE,SCK•CEN,REC,false,1644378.75,BE,AVENUE HERRMANN DEBROUX 40,BRUXELLES,1160
210834,755330,755330937132424,NOMAD,participant,937132424,SVTI SCHWEIZERISCHER VEREIN FUR TECHNISCHE INSPEKTIONEN,SVTI,OTH,false,366241.25,CH,RICHTISTRASSE 15,WALLISELLEN,8304
210834,755330,755330999994923,NOMAD,participant,999994923,PAUL SCHERRER INSTITUT,PSI,REC,false,231790,CH,FORSCHUNGSTRASSE 111,VILLIGEN PSI,5232
210834,755330,755330941272675,NOMAD,participant,941272675,HEPENIX MUSZAKI SZOLGALTATO KFT,HEPENIX,PRC,false,285625,HU,PETOFI SANDOR UTCA 39,DIOSD,2049
225145,861316,861316947594747,Magicbullet Reloaded,participant,947594747,EXIRIS SRL,EXIR,PRC,false,261499.68,IT,VIA SAVONA INT 2 B 6,ROMA,00182
225145,861316,861316952175863,Magicbullet Reloaded,participant,952175863,HEIDELBERG PHARMA RESEARCH GMBH,HDPR,PRC,false,252788.4,DE,SCHRIESHEIMER STRASSE 101,LADENBURG,68526
225145,861316,861316999994535,Magicbullet Reloaded,participant,999994535,HELSINGIN YLIOPISTO,UH,HES,false,280805.76,FI,YLIOPISTONKATU 3,HELSINGIN YLIOPISTO,00014
225145,861316,861316999984059,Magicbullet Reloaded,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,252788.4,DE,HANSASTRASSE 27C,MUNCHEN,80686
225145,861316,861316999985417,Magicbullet Reloaded,participant,999985417,UNIVERSITY OF NEWCASTLE UPON TYNE,UNEW,HES,false,303172.56,UK,KINGS GATE,NEWCASTLE UPON TYNE,NE1 7RU
225145,861316,861316999852915,Magicbullet Reloaded,participant,999852915,UNIVERSITAET ZU KOELN,UoC,HES,false,252788.4,DE,ALBERTUS MAGNUS PLATZ,KOELN,50931
225145,861316,861316961488348,Magicbullet Reloaded,participant,961488348,TAKIS SRL,Takis,PRC,false,261499.68,IT,VIA DI CASTEL ROMANO 100,ROMA,00128
225145,861316,861316999896468,Magicbullet Reloaded,participant,999896468,EOTVOS LORAND TUDOMANYEGYETEM,ELTE,HES,false,229715.28,HU,EGYETEM TER 1-3,BUDAPEST,1053
225145,861316,861316999979015,Magicbullet Reloaded,participant,999979015,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,HES,false,281276.64,CH,Raemistrasse 101,ZUERICH,8092
225145,861316,861316999855243,Magicbullet Reloaded,participant,999855243,UNIVERSITA DEGLI STUDI DELL'INSUBRIA,UNINS,HES,false,261499.68,IT,VIA RAVASI 2,VARESE,21100
225145,861316,861316999995796,Magicbullet Reloaded,participant,999995796,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,HES,false,261499.68,IT,Via Festa Del Perdono 7,MILANO,20122
225145,861316,861316999986581,Magicbullet Reloaded,participant,999986581,TECHNISCHE UNIVERSITAT DARMSTADT,TUDA,HES,false,252788.4,DE,KAROLINENPLATZ 5,DARMSTADT,64289
225145,861316,861316999683747,Magicbullet Reloaded,participant,999683747,PHILOCHEM AG,PHC,PRC,false,281276.64,CH,LIBERNSTRASSE 3,OTELFINGEN,8112
225145,861316,861316991549909,Magicbullet Reloaded,participant,991549909,Orszagos Onkologiai Intezet,OOI,REC,false,229715.28,HU,RATH GYORGY UTCA 7-9.,Budapest,1122
225145,861316,861316999854370,Magicbullet Reloaded,coordinator,999854370,UNIVERSITAET BIELEFELD,UNIBI,HES,false,252788.4,DE,UNIVERSITAETSSTRASSE 25,BIELEFELD,33615
210212,740560,740560959680462,ENTRAP,participant,959680462,MINISTRY OF DEFENSE,NLMOD,PUB,false,83437.5,NL,Plein 4,Den Haag,2511CR
210212,740560,740560999627875,ENTRAP,coordinator,999627875,TOTALFORSVARETS FORSKNINGSINSTITUT,FOI,REC,false,1655868.75,SE,Gullfossgatan 6,STOCKHOLM,164 90
210212,740560,740560995993964,ENTRAP,participant,995993964,THE INTERNATIONAL CRIMINAL POLICE ORGANIZATION,INTERPOL,PUB,false,164501.25,FR,QUAI CHARLES DE GAULLE 200,LYON,69006
210212,740560,740560999988909,ENTRAP,participant,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,379590,NL,ANNA VAN BUERENPLEIN 1,DEN HAAG,2595 DA
210212,740560,740560999984059,ENTRAP,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,482562.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
210212,740560,740560999992401,ENTRAP,participant,999992401,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,REC,false,229306.5,FR,RUE LEBLANC 25,PARIS 15,75015
210212,740560,740560999988521,ENTRAP,participant,999988521,AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE,ENEA,REC,false,133875,IT,LUNGOTEVERE GRANDE AMMIRAGLIO THAON DI REVEL 76,ROMA,000196
210212,740560,740560999789574,ENTRAP,participant,999789574,FORSVARETS FORSKNINGINSTITUTT,FFI,REC,false,310000,NO,INSTITUTTVEIEN 20,KJELLER,2027
210212,740560,740560997961512,ENTRAP,participant,997961512,CBRNE Ltd,CBRNE Ltd,PRC,false,494358.5,UK,ROMDEN CASTLE - SMARDEN,Ashford,TN27 8RA
210212,740560,740560999827307,ENTRAP,participant,999827307,KENTRO MELETON ASFALEIAS,CENTER FORSECURITY STUDIES CENTRE D'ETUDES DE SECURITE,REC,false,198718.75,EL,P KANELLOPOULOU 4 ST,ATHINA,10177
210212,740560,740560999827501,ENTRAP,participant,999827501,MINISTERIO DEL INTERIOR,ESMIR,PUB,false,69437.5,ES,CALLE AMADOR DE LOS RIOS 7,MADRID,28071
210212,740560,740560999583546,ENTRAP,participant,999583546,INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS,INTA,REC,false,152461.5,ES,CR TORREJON AJALVIR KM 4 2,TORREJON DE ARDOZ MADRID,28850
210212,740560,740560921186788,ENTRAP,participant,921186788,POLISMYNDIGHETEN SWEDISH POLICE AUTHORITY,SPA,PUB,false,51685.75,SE,POLHEMSGATAN 30,Stockholm,10226
210212,740560,740560999899572,ENTRAP,participant,999899572,UNIVERSIDAD CARLOS III DE MADRID,UC3M,HES,false,197128.75,ES,CALLE MADRID 126,GETAFE (MADRID),28903
210212,740560,740560998203527,ENTRAP,participant,998203527,Netherlands Forensic Institute,Netherlands Forensic Institute,PUB,false,218393.75,NL,Laan van Ypenburg 6,The Hague,2490 AA
210212,740560,740560999832351,ENTRAP,participant,999832351,HOME OFFICE,CAST,PUB,false,156922.75,UK,2 Marsham Street,LONDON,SW1P 4DF
212593,737586,737586965160477,SAVEBRAIN,participant,965160477,MUCKE HERMANN,HMPC,PRC,false,19999.96,AT,ENENKELSTR. 2832,WIEN,1160
212593,737586,737586999984059,SAVEBRAIN,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,78097.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
212593,737586,737586999975911,SAVEBRAIN,coordinator,999975911,UNIVERSITEIT MAASTRICHT,MU-ICIS,HES,false,51896.25,NL,Minderbroedersberg 4-6,MAASTRICHT,6200 MD
193285,634415,634415916505180,PoC-ID,participant,916505180,APTARION BIOTECH AG,AON,PRC,false,434945,DE,MAX DOHRN STR 8-10,BERLIN,10589
193285,634415,634415999992110,PoC-ID,participant,999992110,STICHTING KATHOLIEKE UNIVERSITEIT,RUMC,HES,false,693432.5,NL,GEERT GROOTEPLEIN NOORD 9,NIJMEGEN,6525 EZ
193285,634415,634415967898302,PoC-ID,participant,967898302,MICROPATHOLOGY LIMITED,MIC,PRC,false,118625,UK,SIR WILLIAM LYONS ROAD,COVENTRY,CV4 7EZ
193285,634415,634415999984059,PoC-ID,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,829803.75,DE,HANSASTRASSE 27C,MUNCHEN,80686
193285,634415,634415999986678,PoC-ID,coordinator,999986678,TECHNISCHE UNIVERSITAT BERLIN,TUB,HES,false,1315125,DE,STRASSE DES 17 JUNI 135,BERLIN,10623
193285,634415,634415974720409,PoC-ID,participant,974720409,SERVIZO GALEGO DE SAUDE,SERGAS,PUB,false,214606,ES,Edificio Administrativo San Lázaro,Santiago de Compostela,15703
193285,634415,634415999868726,PoC-ID,participant,999868726,FRIEDRICHSCHILLERUNIVERSITAT JENA,FSU JENA,HES,false,666906,DE,FURSTENGRABEN 1,JENA,07743
193285,634415,634415952512453,PoC-ID,participant,952512453,MERCENE LABS AB,ML,PRC,false,115000,SE,TEKNIKRINGEN 38,STOCKHOLM,114 28
193285,634415,634415996329390,PoC-ID,participant,996329390,enablingMNT GMBH,e-D,PRC,false,320753.94,DE,HOLSTEINISCHE STR 23,BERLIN,12161
193285,634415,634415949107850,PoC-ID,participant,949107850,CNM TECHNOLOGIES GMBH,CNMT,PRC,false,397897.5,DE,MORGENBREEDE 1,BIELEFELD,33615
193285,634415,634415999542903,PoC-ID,participant,999542903,SIGNALGENERIX LIMITED,SG,PRC,false,323000,CY,GRIGORI AFXENTIOU 23C MESA GEITONIA,LIMASSOL,4003
193285,634415,634415950482631,PoC-ID,participant,950482631,VAN HEEREN ARIE HENDRIK,e-NL,PRC,false,81112,NL,DRAKENSTEYNLAAN 34,DORDRECHT,3319 RG
193285,634415,634415946058655,PoC-ID,participant,946058655,NOXXON PHARMA AG,NOX,PRC,true,387926.06,DE,MAX DOHRN STRASSE 8 10,BERLIN,10589
193285,634415,634415963560462,PoC-ID,participant,963560462,MEMSOP CONSULTING,mOP,PRC,false,64000,RO,SAT VIDRA,VIDRA VRANCEA,627415
209742,727497,727497999981537,SiTaSol,participant,999981537,JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH,JOANNEUM RESEARCH,REC,false,549940,AT,LEONHARDSTRASSE 59,GRAZ,8010
209742,727497,727497999974553,SiTaSol,participant,999974553,UNIVERSITEIT LEIDEN,ULEI,HES,false,280658.75,NL,RAPENBURG 70,LEIDEN,2311 EZ
209742,727497,727497999984059,SiTaSol,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,1197668.75,DE,HANSASTRASSE 27C,MUNCHEN,80686
209742,727497,727497923508483,SiTaSol,participant,923508483,TOPSIL GLOBALWAFERS AS,Topsil,PRC,false,550000,DK,SILICIUMVEJ 1,FREDERIKSSUND,3600
209742,727497,727497966782414,SiTaSol,participant,966782414,AIXTRON SE,AIXTRON SE,PRC,false,1094933.75,DE,DORNKAULSTRASSE 2,HERZOGENRATH,52134
209742,727497,727497991336024,SiTaSol,participant,991336024,AZUR SPACE SOLAR POWER GMBH,AZUR SPACE,PRC,false,300000,DE,THERESIENSTRASSE 2,HEIBRONN,74072
209742,727497,727497953168173,SiTaSol,participant,953168173,AIXTRON LIMITED,AIX.L,PRC,false,325000,UK,ANDERSON ROAD BUCKINGWAY BUSINESS PARK SWAVESEY,CAMBRIDGE,CB24 5FQ
223241,820937,820937966466485,REFLOW,participant,966466485,MUNICIPIUL CLUJNAPOCA,MUNICIPALITYOF CLUJ-NAPOCA UAT CLUJ-NAPOCA,PUB,false,336250,RO,MOTILOR STRADA 1 3,CLUJ NAPOCA,400001
223241,820937,820937949714585,REFLOW,participant,949714585,MOUAZAN ERWAN,ECOVALA,PRC,false,217000,FI,LASTENKODINKATU 13 A 17,VAASA,65100
223241,820937,820937999529129,REFLOW,participant,999529129,INSTITUTUL NATIONAL DE CERCETAREDEZVOLTARE PENTRU TEHNOLOGII IZOTOPICE SI MOLECULAREINCDTIM CLUJNAPOCA,ITIM,REC,false,112500,RO,Donat 65-103,CLUJ - NAPOCA,400293
223241,820937,820937999984059,REFLOW,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,421000,DE,HANSASTRASSE 27C,MUNCHEN,80686
223241,820937,820937938357340,REFLOW,participant,938357340,STICHTING PAKHUIS DE ZWIJGER,Stichting Pakhuis de Zwijger,OTH,false,231250,NL,PIET HEINKADE 181 K,AMSTERDAM,1019 HC
223241,820937,820937920189919,REFLOW,participant,920189919,STICHTING METABOLIC INSTITUTE,METABOLIC,OTH,false,536125,NL,METEORENWEG 280,AMSTERDAM,1035 RN
223241,820937,820937936384457,REFLOW,participant,936384457,OPENDOT SRL,OD,PRC,false,175000,IT,VIA TERTULLIANO 70,MILANO,20137
223241,820937,820937895946418,REFLOW,participant,895946418,DESIGN SOCIETY FOND,DESIGN SOCIETY,OTH,false,161000,DK,BRYGHUSPLADSEN 8 2,KOBENHAVN,1473
223241,820937,820937998702204,REFLOW,participant,998702204,COMUNE DI MILANO,Comune di Milano,PUB,false,418750,IT,PIAZZA DELLA SCALA 2,MILANO,20121
223241,820937,820937998617135,REFLOW,participant,998617135,GEMEENTE AMSTERDAM,AMST,PUB,false,336250,NL,AMSTEL 1,AMSTERDAM,1011 PN
223241,820937,820937990010034,REFLOW,participant,990010034,ARS LONGA,ARSL,OTH,false,200000,FR,42 RUE DE LA FOLIE MERICOURT,PARIS,75011
223241,820937,820937939041869,REFLOW,participant,939041869,FILIALA TRANSILVANIA A ASOCIATIEI ROMANE PENTRU INDUSTRIA ELECTRONICA SI DE SOFTWARE,ARIES Transilvania,OTH,false,137500,RO,BD NICOLAE TITLESCU 4 ET 1,Cluj-Napoca,400420
223241,820937,820937937383072,REFLOW,participant,937383072,VEJLE KOMMUNE,VEJLE KOMMUNE,PUB,false,515000,DK,SKOLEGADE 1,VEJLE,7100
223241,820937,820937913514670,REFLOW,participant,913514670,FAB CITY GRAND PARIS,FCGP,OTH,false,415000,FR,15 BIS RUE LEON GIRAUD,PARIS,75019
223241,820937,820937998706666,REFLOW,coordinator,998706666,COPENHAGEN BUSINESS SCHOOL,CBS,HES,false,1560060,DK,SOLBJERG PLADS 3,FREDERIKSBERG,2000
223241,820937,820937952085168,REFLOW,participant,952085168,STICHTING DYNE. ORG,DYNE.ORG,REC,false,597500,NL,BARENTSZPLEIN 3 3,AMSTERDAM,1013 NJ
223241,820937,820937900827264,REFLOW,participant,900827264,DANSK DESIGN CENTER APS,DDC,OTH,true,,DK,BRYGHUSPLADSEN 8 2,KOBENHAVN K,1473
223241,820937,820937999879881,REFLOW,participant,999879881,POLITECNICO DI MILANO,POLIMI,HES,false,375000,IT,PIAZZA LEONARDO DA VINCI 32,MILANO,20133
223241,820937,820937940750039,REFLOW,participant,940750039,MCS DATALABS,MCS DATALABS,PRC,false,161875,DE,Hubertusallee 42,Berlin,14193
223241,820937,820937904973044,REFLOW,participant,904973044,BRINKS MANAGEMENT ADVICETECHNE B.V,BMA,PRC,false,120750,NL,WAGNERSTRAAT 4,ALMELO,7604CG
223241,820937,820937957944453,REFLOW,participant,957944453,INSTITUT D'ARQUITECTURA AVANCADA DE CATALUNYA,IAAC,REC,false,465000,ES,CARRER PUJADES 102,BARCELONA,08005
223241,820937,820937984550389,REFLOW,participant,984550389,STICHTING WAAG SOCIETY,Waag Society,REC,false,716250,NL,NIEUWMARKT 4,AMSTERDAM,1012 CR
223241,820937,820937928818263,REFLOW,participant,928818263,ORGANOSI GIA TIN EREVNA TIN TEKMIRIOSI KAI TIN PROOTHISI TON OMOTIMON PRAKTIKON,P2P,REC,false,194375,EL,PAPADOPOULOU 5B,IOANNINA,454 44
223241,820937,820937905187705,REFLOW,participant,905187705,AGILE HEAP EV,AH,OTH,false,487500,DE,KYFFHAUSERSTRASSE 3,BERLIN,10781
223241,820937,820937933889423,REFLOW,participant,933889423,WEMAKE S.R.L.,WMK,PRC,false,175000,IT,VIA STEFANARDO DA VIMERCATE 275,MILANO,20128
223241,820937,820937998498504,REFLOW,participant,998498504,VILLE DE PARIS,VILLE DE PARIS,PUB,false,332500,FR,PLACE DE L HOTEL DE VILLE 4,PARIS,75004
223241,820937,820937940985846,REFLOW,participant,940985846,VOLUMES,VOL,PRC,false,140000,FR,78 RUE COMPANS,PARIS,75019
223241,820937,820937905372975,REFLOW,participant,905372975,MATERIOM LIMITED,MATERIOM,OTH,false,256500,UK,28 HARSTON WALK,LONDON,E3 3GP
230473,952911,952911999868823,BOOSTER,participant,999868823,SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE,SLOVAK UNIVERSITY OF TECHNOLOGY IN BRATISLVA - STUBA,HES,false,248875,SK,VAZOVOVA 5,BRATISLAVA,81243
230473,952911,952911999995408,BOOSTER,participant,999995408,FRIEDRICHALEXANDERUNIVERSITAET ERLANGENNUERNBERG,FAU,HES,false,868760,DE,SCHLOSSPLATZ 4,ERLANGEN,91054
230473,952911,952911999993468,BOOSTER,participant,999993468,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,Imperial,HES,false,747742.5,UK,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,LONDON,SW7 2AZ
230473,952911,952911897235257,BOOSTER,participant,897235257,ELECTRONIQUE ORGANIQUE BRILLIANT MATTERS INC,Brilliant Matters,PRC,false,,CA,200-1405 BOULEVARD DU PARC-TECHNOLO GIQUE,QUEBEC,G1P 4P5
230473,952911,952911999984059,BOOSTER,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,595346.25,DE,HANSASTRASSE 27C,MUNCHEN,80686
230473,952911,952911968714072,BOOSTER,coordinator,968714072,ARMOR SA,ARMOR,PRC,false,2086262.5,FR,20 RUE CHEVREUL,NANTES,44100
230473,952911,952911997904961,BOOSTER,participant,997904961,ENI SPA,ENI,PRC,false,254450,IT,PIAZZALE MATTEI ENRICO 1,ROMA,00144
230473,952911,952911951442058,BOOSTER,participant,951442058,AVANTAMA AG,AVA,PRC,false,472062.5,CH,LAUBISRUETISTRASSE 50,STAEFA,8712
230473,952911,952911973178206,BOOSTER,participant,973178206,DUPONT TEIJIN FILMS UK LTD,DTF UK Ltd,PRC,false,581875,UK,WILTON CENTRE WILTON WORKS,MIDDLESBROUGH,TS90 8JF
230473,952911,952911897837918,BOOSTER,participant,897837918,AMIRES THE BUSINESS INNOVATION MANAGEMENT INSTITUTE ZU,ABIMI,OTH,false,251250,CZ,STAVITELSKA 10996,PRAGUE,160 00
206132,708169,708169998225740,BITCAT,partner,998225740,MCMASTER UNIVERSITY,MCMASTER UNIVERSITY,HES,false,,CA,1280 MAIN ST WEST,HAMILTON,L8S 4L8
206132,708169,708169999984059,BITCAT,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,243352.8,DE,HANSASTRASSE 27C,MUNCHEN,80686
223249,820999,820999953813514,ARCH,participant,953813514,FUNDACION DE LA COMUNITAT VALENCIANA PARA LA PROMOCION ESTRATEGICA EL DESARROLLO Y LA INNOVACION URBANA,LAS NAVES,OTH,false,207500,ES,PLAZA AYUNTAMIENTO 1,VALENCIA,46002
223249,820999,820999956734184,ARCH,participant,956734184,HLAVNE MESTO SLOVENSKEJ REPUBLIKY BRATISLAVA,BRATISLAVA,PUB,false,196125,SK,PRIMACIALNE NAMESTIE 1,BRATISLAVA,814 99
223249,820999,820999907312393,ARCH,participant,907312393,COMUNE DI CAMERINO,Camerino,PUB,false,156875,IT,CORSO VITTORIO EMANUELE II 17,CAMERINO,62032
223249,820999,820999998928602,ARCH,participant,998928602,FREIE UND HANSESTADT HAMBURG,FHH,PUB,false,353500,DE,RATHAUSMARKT 1,HAMBURG,20095
223249,820999,820999999984059,ARCH,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,1006375,DE,HANSASTRASSE 27C,MUNCHEN,80686
223249,820999,820999999604110,ARCH,participant,999604110,FUNDACION TECNALIA RESEARCH & INNOVATION,TECNALIA,REC,false,511500,ES,PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA PASEO MIKELETEGI 2,DONOSTIASAN SEBASTIAN (GIPUZKOA),20009
223249,820999,820999906016376,ARCH,participant,906016376,RESEARCH FOR SCIENCE ART AND TECHNOLOGY (RFSAT) LIMITED,RFSAT,REC,false,395156.25,IE,THE BLACK CHURCH ST MARY S PLACE,DUBLIN,D07 P4AX
223249,820999,820999999845737,ARCH,participant,999845737,UNIVERSITA DEGLI STUDI DI CAMERINO,UNICAM,HES,false,356802.5,IT,PIAZZA CAVOUR 19F,CAMERINO,62032
223249,820999,820999984301778,ARCH,participant,984301778,SOGESCA s.r.l.,SOGESCA s.r.l.,PRC,false,300275,IT,Via Pitagora 11 a,RUBANO,35030
223249,820999,820999999548917,ARCH,participant,999548917,DIN DEUTSCHES INSTITUT FUER NORMUNG E.V.,DIN,OTH,false,201166.25,DE,BURGGRAFENSTRASSE 6,BERLIN,10787
223249,820999,820999907653251,ARCH,participant,907653251,MESTSKY USTAV OCHRANY PAMIATOK,MÚOP,REC,false,169062.5,SK,URSULINSKA 9,BRATISLAVA,81101
