projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,lastName
751344,CHAOSPIN,MSCA-IF,897067059,DR,Myoung-Woo,Myoung-Woo Yoo,Yoo
751344,CHAOSPIN,MSCA-IF,999907235,DR,Myoung-Woo,Myoung-Woo Yoo,Yoo
751349,PALAEO-ENEO,MSCA-IF,999991043,DR,Gabriele,Gabriele SCORRANO,SCORRANO
751356,STressD,MSCA-IF,999974165,DR,Buddhamas,Buddhamas Kriengwatana,Kriengwatana
751375,TinPSC,MSCA-IF,999852236,DR,Feng,Feng WANG,WANG
751376,C-mapER,MSCA-IF,999446873,DR,Maurizio,Maurizio SIBILLA,SIBILLA
751378,EUTWIC,MSCA-IF,999978627,DR,Sandra,Sandra VLASTA,VLASTA
751387,OptoFeedback,MSCA-IF,993317928,DR,Tom,Tom FRANKEN,FRANKEN
751387,OptoFeedback,MSCA-IF,999518362,DR,Tom,Tom FRANKEN,FRANKEN
751404,INTERACT,MSCA-IF,999989782,DR,Sourav,Sourav Maity,Maity
751423,Immunometabolomics,MSCA-IF,995991539,DR,Juan Carlos,Juan Carlos GARCÍA CAÑAVERAS,GARCÍA CAÑAVERAS
751423,Immunometabolomics,MSCA-IF,999515355,DR,Juan Carlos,Juan Carlos GARCÍA CAÑAVERAS,GARCÍA CAÑAVERAS
751437,EMERGE,MSCA-IF,99999211,DR,Brian,Brian Kiraly,Kiraly
751439,MeGa,MSCA-IF,999473742,DR,Irene,Irene HERNANDO HERRAEZ,HERNANDO HERRAEZ
751461,SusFRPRC,MSCA-IF,999647857,DR,Pui-Lam,Pui-Lam NG,NG
751470,ATM-METFIN,MSCA-IF,999979015,DR,Mikhail,Mikhail PARAMONOV,PARAMONOV
751474,MITOQUAD,MSCA-IF,999881821,DR,Mara,Mara DOIMO,DOIMO
751492,GWsFromEMRIs,MSCA-IF,999846707,DR,Marta,Marta COLLEONI,COLLEONI
751509,MDRZYMES,MSCA-IF,999989782,DR,Clemens,Clemens MAYER,MAYER
751510,INITIATE,MSCA-IF,999977851,DR,Ilias,Ilias PAPPAS,PAPPAS
751526,InSpeCo,MSCA-IF,999984253,DR,Eleonora,Eleonora RAVA,RAVA
751527,MOCHA,MSCA-IF,999975717,DR,Elena,Elena GÓMEZ ALVAREZ,GÓMEZ ALVAREZ
751530,EvoCellFate,MSCA-IF,99999793,DR,Joao,Joao OSORIO,OSORIO
751531,3D-POWER,MSCA-IF,999993468,DR,Shrikant,Shrikant KAWALE,KAWALE
751547,ONCOSYSTEMS,MSCA-IF,967498371,DR,Bruno,Bruno COSTA DA SILVA,COSTA DA SILVA
751561,OMICRON,MSCA-IF,999896953,DR,Maryna,Maryna PANKRATOVA,PANKRATOVA
751567,NATRICINE,MSCA-IF,999642037,DR,Veerappan,Veerappan Deepak,Deepak
751581,VHDD,MSCA-IF,999845446,DR,Sung Beom,Sung Beom Cho,Cho
751587,Tuning COPs,MSCA-IF,999991722,DR,Zsolt,Zsolt KELEMEN,KELEMEN
751592,WORK-CHRIST,MSCA-IF,999957869,DR,Guido,Guido PANVINI,PANVINI
751608,HPA4CF,MSCA-IF,999991722,DR,Filippo,Filippo BISTAFFA,BISTAFFA
751615,BROS,MSCA-IF,998096827,MR,Eduardo,Eduardo CASTELLÓ FERRER,CASTELLÓ FERRER
751615,BROS,MSCA-IF,99998629,MR,Eduardo,Eduardo CASTELLÓ FERRER,CASTELLÓ FERRER
751622,LeaD4Value,MSCA-IF,998681834,DR,Salla,Salla Marttonen-Arola,Marttonen-Arola
751637,CMHAlgae,MSCA-IF,999991334,DR,Praveen Kumar,Praveen Kumar RAMASAMY,RAMASAMY
751651,EpiRetention,MSCA-IF,999544455,DR,pauline,pauline AUDERGON,AUDERGON
751684,HIVOL,MSCA-IF,999991043,DR,Tao,Tao LI,LI
751692,BIRDBARRIER,MSCA-IF,999991043,DR,Sissel,Sissel SJÖBERG,SJÖBERG
751699,SARCOM,MSCA-IF,999864555,DR,Uli,Uli KLÜMPER,KLÜMPER
751715,ESCRT model,MSCA-IF,999896759,DR,Nicola,Nicola DE FRANCESCHI,DE FRANCESCHI
751722,DNLIBiomed,MSCA-IF,999896856,DR,Ryan,Ryan MCDONALD,MCDONALD
751729,SufisEthicsDemocracy,MSCA-IF,999991334,DR,Francesco,Francesco PIRAINO,PIRAINO
751735,DCBIO,MSCA-IF,999896759,DR,Nilushi,Nilushi DE SILVA,DE SILVA
751739,NEURO_NMD,MSCA-IF,999981052,DR,Camilla,Camilla IANNONE,IANNONE
751761,PGXOME,MSCA-IF,999915189,DR,Mark,Mark MCCORMACK,MCCORMACK
751763,S-OMMs,MSCA-IF,999993468,DR,Debabrata,Debabrata SIKDAR,SIKDAR
751774,NewCat4Bio,MSCA-IF,999980664,DR,Aleš,Aleš STÝSKALÍK,STÝSKALÍK
751778,INFPROBES,MSCA-IF,999985708,DR,Guilherme,Guilherme LEITE PIMENTEL,LEITE PIMENTEL
751781,RelPro,MSCA-IF,999856116,DR,Daniel H.,Daniel H. FRIESE,FRIESE
751782,GLEC-LAW,MSCA-IF,999882694,PROF,Louis,Louis Kotze,Kotze
751791,EPISTEMEBEHAVIOUR,MSCA-IF,999466467,DR,Magdalena,Magdalena MALECKA,MALECKA
751791,EPISTEMEBEHAVIOUR,MSCA-IF,999994535,DR,Magdalena,Magdalena MALECKA,MALECKA
751794,ChromoCats,MSCA-IF,999991043,DR,Tobias,Tobias Barthel,Barthel
751823,EXPHON,MSCA-IF,999868726,DR,Claudia,Claudia RÖDL,RÖDL
751843,POWERSHIFTS,MSCA-IF,999985805,DR,Marie Claire,Marie Claire BRISBOIS,BRISBOIS
751848,2D-COF-WS,MSCA-IF,999854564,DR,Yu,Yu JING,JING
751848,2D-COF-WS,MSCA-IF,999897729,DR,Yu,Yu JING,JING
751859,sharpEDGE,MSCA-IF,998096827,DR,Cecile,Cecile REPELLIN,REPELLIN
751859,sharpEDGE,MSCA-IF,999977463,DR,Cecile,Cecile REPELLIN,REPELLIN
751859,sharpEDGE,MSCA-IF,99999793,DR,Cecile,Cecile REPELLIN,REPELLIN
751865,MalariaEgress,MSCA-IF,93642607,MR,Abhinay,Abhinay RAMAPRASAD,RAMAPRASAD
751866,MigSol,MSCA-IF,999480338,DR,Celine,Celine Cantat,Cantat
751878,OPTiAGE,MSCA-IF,95185392,DR,Benjamin,Benjamin TOWBIN,TOWBIN
751883,PTMCnano,MSCA-IF,99990384,MR,Endre,Endre TÓVÁRI,TÓVÁRI
751893,FUTURE-PROOF,MSCA-IF,999992013,PROF,Moustafa Mohammed,Moustafa Mohammed Eissa,Eissa
751898,MAESDOSO,MSCA-IF,998821708,DR,Simge,Simge TARKUC,TARKUC
751903,NANOCARGO,MSCA-IF,999845931,DR,Nanasaheb,Nanasaheb THORAT,THORAT
751904,ResFrameFireSeismic,MSCA-IF,999975329,DR,Daphne,Daphne Pantousa,Pantousa
751905,GRAMAS,MSCA-IF,983800482,DR,Rasuole,Rasuole Lukose,Lukose
751911,MIGRANT LAW RUSSIA,MSCA-IF,999994535,DR,Rustamjon,Rustamjon URINBOYEV,URINBOYEV
751918,AgroPHYS,MSCA-IF,992198063,DR,Celia M.,Celia M. RODRÍGUEZ DOMÍNGUEZ,RODRÍGUEZ DOMÍNGUEZ
751918,AgroPHYS,MSCA-IF,999991722,DR,Celia M.,Celia M. RODRÍGUEZ DOMÍNGUEZ,RODRÍGUEZ DOMÍNGUEZ
751921,TimePresCompBridge,MSCA-IF,999975329,DR,Tiejiong,Tiejiong Lou,Lou
751924,ConscriptedVolunteer,MSCA-IF,999985708,MR,Itamar,Itamar Shachar,Shachar
751931,BICEPSvsHIV,MSCA-IF,968246435,DR,Alice,Alice Sosic,Sosic
751931,BICEPSvsHIV,MSCA-IF,999995602,DR,Alice,Alice Sosic,Sosic
751939,APIP,MSCA-IF,999979694,DR,Pierre,Pierre COLMAN,COLMAN
751947,DYNCON-ORC,MSCA-IF,999990655,DR,Muhammad,Muhammad IMRAN,IMRAN
751954,GD TCR LIGAND,MSCA-IF,99998629,DR,Deborah,Deborah Gatti,Gatti
751977,CFZEBRA,MSCA-IF,999976881,DR,Audrey,Audrey BERNUT,BERNUT
751988,HeartATAC,MSCA-IF,999518362,DR,Cornelis,Cornelis BOOGERD,BOOGERD
752018,CuMiN,MSCA-IF,999838074,DR,Annalisa,Annalisa MASSACCESI,MASSACCESI
752019,NanoVoltSens,MSCA-IF,999997833,DR,Anastasia,Anastasia LUDWIG,LUDWIG
752021,PASS,MSCA-IF,999985708,DR,Silvia,Silvia Aru,Aru
752022,INCAGE,MSCA-IF,999912667,DR,Damian,Damian LOBATO-MARQUEZ,LOBATO-MARQUEZ
752022,INCAGE,MSCA-IF,999993468,DR,Damian,Damian LOBATO-MARQUEZ,LOBATO-MARQUEZ
752031,MoWE,MSCA-IF,999904034,MR,Guilherme,Guilherme Moura Paredes,Moura Paredes
752038,PhthaloSupra,MSCA-IF,999861354,DR,Sumit,Sumit Chaurasia,Chaurasia
752047,IMMUNO_CRC,MSCA-IF,999975717,DR,Ana,Ana SANTOS DE ALMEIDA,SANTOS DE ALMEIDA
752053,PAGE,MSCA-IF,999508953,DR,Sevrin,Sevrin WAIGHTS,WAIGHTS
752060,ShakespeareIndia,MSCA-IF,999992013,DR,Rosa Maria,Rosa Maria Garcia Periago,Garcia Periago
752069,SAS6-Cep135-CPAP,MSCA-IF,99998435,DR,Anastassia,Anastassia KANTSADI,KANTSADI
752074,LIGER,MSCA-IF,999512251,DR,Lukas,Lukas CERMAK,CERMAK
752080,FASTR 3D SIM,MSCA-IF,999991334,DR,Marcel,Marcel MÜLLER,MÜLLER
752084,SOCIALIFE,MSCA-IF,99998435,DR,Charlotte,Charlotte RECAPET,RECAPET
752094,ENviSION-EO,MSCA-IF,9998243,DR,George,George PETROPOULOS,PETROPOULOS
752097,OPN-Can,MSCA-IF,99946734,DR,Jason,Jason COOMBES,COOMBES
752097,OPN-Can,MSCA-IF,999981052,DR,Jason,Jason COOMBES,COOMBES
752098,IGR-IDS,MSCA-IF,999887253,DR,Yonatan,Yonatan Fessha,Fessha
752102,SCHiMAT,MSCA-IF,999907526,DR,Peng,Peng Mao,Mao
752103,T.A.MA,MSCA-IF,999835843,DR,Evgenia,Evgenia MESARITOU,MESARITOU
752103,T.A.MA,MSCA-IF,999845252,DR,Evgenia,Evgenia MESARITOU,MESARITOU
752117,PVMINDS,MSCA-IF,999981149,DR,Ioannis,Ioannis Tsanakas,Tsanakas
752135,EPISUS,MSCA-IF,996544827,DR,Guido,Guido CANIGLIA,CANIGLIA
752143,FLUID,MSCA-IF,999829926,DR,Roberto,Roberto VADRUCCI,VADRUCCI
752144,MAPS,MSCA-IF,989739404,DR,Luigi,Luigi ACHILLI,ACHILLI
752144,MAPS,MSCA-IF,999902385,DR,Luigi,Luigi ACHILLI,ACHILLI
752149,InvasiveSDM,MSCA-IF,99997562,DR,Laura,Laura CARDADOR,CARDADOR
752153,BilProcess,MSCA-IF,999856989,DR,Coralie,Coralie HERVE,HERVE
752162,DarkGAMBIT,MSCA-IF,999993468,DR,Benjamin,Benjamin FARMER,FARMER
752163,WARCAP,MSCA-IF,999901318,DR,ORIOL,ORIOL SABATE DOMINGO,SABATE DOMINGO
752164,PULSE2D,MSCA-IF,999981149,DR,Daniil,Daniil Marinov,Marinov
752165,TNFaLysMyr,MSCA-IF,999993468,DR,Wouter,Wouter KALLEMEIJN,KALLEMEIJN
752175,FIMBUG,MSCA-IF,999981925,DR,Anders,Anders LUNDGREN,LUNDGREN
752179,HousePoetics,MSCA-IF,999980664,DR,Maria,Maria RELAKI,RELAKI
752180,QUSON,MSCA-IF,999852721,MR,Carlos,Carlos SÁNCHEZ MUÑOZ,SÁNCHEZ MUÑOZ
752180,QUSON,MSCA-IF,99998435,MR,Carlos,Carlos SÁNCHEZ MUÑOZ,SÁNCHEZ MUÑOZ
752195,FAST,MSCA-IF,999978627,DR,Romain,Romain LEBRUN,LEBRUN
752199,FunCoSpeedSpine,MSCA-IF,98324021,MS,Adna,Adna DUMITRESCU,DUMITRESCU
752211,Philosophy Forcing,MSCA-IF,999866204,DR,Carolin,Carolin ANTOS,ANTOS
752250,SEAMET,MSCA-IF,999974165,DR,Irene,Irene OLIVE,OLIVE
752252,RHOMBOSMALPS,MSCA-IF,999991334,MS,Marta,Marta BARNIOL-XICOTA,BARNIOL-XICOTA
752276,NEUROINTELLIGENCE,MSCA-IF,999978433,DR,Nadja,Nadja TSCHENTSCHER,TSCHENTSCHER
752277,SeCtOR ENABleRs,MSCA-IF,934242018,DR,Dario,Dario FASSINI,FASSINI
752285,TWOSENS,MSCA-IF,999841566,DR,Peter,Peter HROBARIK,HROBARIK
752292,SLLB,MSCA-IF,999985417,MR,Mihail,Mihail Mitrea,Mitrea
752297,BonE-GraphT,MSCA-IF,999975426,DR,Chiranjeevi,Chiranjeevi MADDI,MADDI
752299,PODARCIS,MSCA-IF,99999793,DR,Eric,Eric GANGLOFF,GANGLOFF
752305,H2Bio2Energy,MSCA-IF,99998435,DR,Simone,Simone MORRA,MORRA
752309,LARNUEXP,MSCA-IF,996327935,DR,Pawel,Pawel GUZOWSKI,GUZOWSKI
752309,LARNUEXP,MSCA-IF,99990384,DR,Pawel,Pawel GUZOWSKI,GUZOWSKI
752310,BioALFA,MSCA-IF,947481451,DR,Marc,Marc Suarez-Calvet,Suarez-Calvet
752319,ARC-NeuroHet,MSCA-IF,999990267,DR,ALAIN,ALAIN JUAN DE SOLIS,JUAN DE SOLIS
752321,TICOH,MSCA-IF,999977851,DR,Weifeng,Weifeng LIU,LIU
752325,GrIS-Melt,MSCA-IF,999997736,DR,Johnna,Johnna HOLDING,HOLDING
752349,NanoALS,MSCA-IF,999898214,DR,Raquel,Raquel MANZANO,MANZANO
752358,LIVEWELL,MSCA-IF,999975426,MR,Andrew,Andrew FANNING,FANNING
752363,STEADY,MSCA-IF,997851029,DR,Giulia,Giulia TESSARI,TESSARI
752373,MENTALIZINGORIGINS,MSCA-IF,999984253,DR,Christopher,Christopher KRUPENYE,KRUPENYE
752384,cTerF,MSCA-IF,953733683,DR,Adam Alberto,Adam Alberto Perez,Perez
752387,RUSNAT,MSCA-IF,99990384,DR,Sofia,Sofia TIPALDOU,TIPALDOU
752399,WILDGUT,MSCA-IF,998341461,DR,Claudia,Claudia BARELLI,BARELLI
752399,WILDGUT,MSCA-IF,999598969,DR,Claudia,Claudia BARELLI,BARELLI
752405,DUAL-PHOSCAT,MSCA-IF,999907526,DR,Mathieu,Mathieu TSCHAN,TSCHAN
752405,DUAL-PHOSCAT,MSCA-IF,999976784,DR,Mathieu,Mathieu TSCHAN,TSCHAN
752408,CNS-Insuin-Res,MSCA-IF,999975426,DR,Beatrice Maria,Beatrice Maria FILIPPI,FILIPPI
752410,CSPIWB,MSCA-IF,99998435,DR,Sami,Sami MIAARI,MIAARI
752415,FRAGMENTOME,MSCA-IF,999541836,DR,Francesco,Francesco COLIZZI,COLIZZI
752417,EGap,MSCA-IF,999852527,DR,Keti,Keti Chukhrov,Chukhrov
752418,PFIMDULA,MSCA-IF,999992401,DR,Claudius,Claudius MARONDEDZE,MARONDEDZE
752420,PRENUCRNA,MSCA-IF,999978433,DR,Hidenori,Hidenori OKAMURA,OKAMURA
752426,SREACEP,MSCA-IF,999976784,DR,Maryam,Maryam SHARIFZADEH,SHARIFZADEH
752430,GREEN-SPECIALISTS,MSCA-IF,999991043,DR,James,James BEHRENDORFF,BEHRENDORFF
752435,TreasureDrop,MSCA-IF,999947102,DR,Katharina,Katharina NEUFELD,NEUFELD
752436,Demeco,MSCA-IF,991657094,DR,Martin,Martin Schäfer,Schäfer
752437,REMES,MSCA-IF,999991043,MR,Pablo,Pablo Cardenas,Cardenas
752438,GEMS,MSCA-IF,999838074,MRS,Zofia,Zofia Iskierko,Iskierko
752452,SexSelec_Invasion,MSCA-IF,99999793,DR,Julie,Julie COLLET,COLLET
752453,LANDRACES,MSCA-IF,954478449,DR,András,András CSEH,CSEH
752466,CMRPredict,MSCA-IF,950686525,DR,Christian,Christian STOECK,STOECK
752466,CMRPredict,MSCA-IF,999979015,DR,Christian,Christian STOECK,STOECK
752470,ExItALS,MSCA-IF,999841954,DR,Manuela,Manuela BASSO,BASSO
752472,NEURO-SWARM,MSCA-IF,99997562,DR,Marta,Marta ANDRÉS DE MIGUEL,ANDRÉS DE MIGUEL
752489,SODIUMMRI-4-EU,MSCA-IF,999990461,DR,Friedrich,Friedrich WETTERLING,WETTERLING
752491,metabolicomp,MSCA-IF,99998435,MS,Quynh Nhu,Quynh Nhu NGUYEN,NGUYEN
752516,pureCTC,MSCA-IF,999902094,DR,Sertan,Sertan SUKAS,SUKAS
752520,SOLSTORE,MSCA-IF,94973544,DR,Stefania,Stefania Doppiu,Doppiu
752520,SOLSTORE,MSCA-IF,962434389,DR,Stefania,Stefania Doppiu,Doppiu
752533,UCHIRAL,MSCA-IF,99984564,MR,Ofer,Ofer KFIR,KFIR
752547,SDD,MSCA-IF,992204077,MR,Stefano,Stefano PORTELLI,PORTELLI
752547,SDD,MSCA-IF,999985514,MR,Stefano,Stefano PORTELLI,PORTELLI
752550,Voices of Belonging,MSCA-IF,999974553,DR,Cynthia,Cynthia GROFF,GROFF
752553,SPLICANCER,MSCA-IF,999534367,DR,Carlos,Carlos NIÑO,NIÑO
752557,MEMENTO,MSCA-IF,999907526,DR,Heidrun,Heidrun SCHULTZ,SCHULTZ
752595,ESEMT,MSCA-IF,99999793,DR,Andrew,Andrew OLDFIELD,OLDFIELD
752608,HT PHOTO DB,MSCA-IF,998959642,DR,José Javier,José Javier Plata,Plata
752608,HT PHOTO DB,MSCA-IF,999862518,DR,José Javier,José Javier Plata,Plata
752611,ACTICIPATE,MSCA-IF,999992983,DR,Mirko,Mirko RAKOVIC,RAKOVIC
752619,METABOLON,MSCA-IF,999991043,DR,Codruta,Codruta IGNEA,IGNEA
752620,MoveAGAIN,MSCA-IF,958250391,DR,Ren,Ren XU,XU
752621,EpiMethFly,MSCA-IF,999841954,DR,Alessia,Alessia SOLDANO,SOLDANO
752626,DENPH,MSCA-IF,94973544,DR,Irene,Irene DORI,DORI
752644,AceLSAA,MSCA-IF,999976881,DR,Jiliang,Jiliang Zhang,Zhang
752652,zelig,MSCA-IF,927325239,DR,christopher,christopher LONG,LONG
752656,DRiveR,MSCA-IF,999975426,DR,Elizabeth,Elizabeth DUNCAN,DUNCAN
752657,ENDANGEREDHORSES,MSCA-IF,999991043,DR,Gabriel,Gabriel RENAUD,RENAUD
752659,UMAQ,MSCA-IF,999986484,DR,Gian Maria,Gian Maria Greco,Greco
752669,DUF,MSCA-IF,999866592,PROF,Nazim Kemal,Nazim Kemal URE,URE
752671,LINKIP,MSCA-IF,999901318,DR,Tina,Tina Martin,Martin
752672,FlexCT,MSCA-IF,998209541,MR,Massimiliano,Massimiliano FERRUCCI,FERRUCCI
752684,RMTBRC,MSCA-IF,992204077,DR,Rebecca,Rebecca MUSGRAVE,MUSGRAVE
752684,RMTBRC,MSCA-IF,99999793,DR,Rebecca,Rebecca MUSGRAVE,MUSGRAVE
752686,ADOC,MSCA-IF,999976105,DR,Camille,Camille CHATELLE,CHATELLE
752698,IC_IL_EC_2017,MSCA-IF,95317603,MS,Giuseppina,Giuseppina Arbore,Arbore
752714,ECOSEA,MSCA-IF,999980567,DR,Alice,Alice CARRAVIERI,CARRAVIERI
752716,SUPER-Lion,MSCA-IF,999981149,DR,Knut Bjarne,Knut Bjarne Gandrud,Gandrud
752717,THAT IS HUNT,MSCA-IF,95317603,DR,Eliana,Eliana Ruggiero,Ruggiero
752730,LHCTOPVLQ,MSCA-IF,906446474,DR,Jacob,Jacob LINACRE,LINACRE
752730,LHCTOPVLQ,MSCA-IF,999980179,DR,Jacob,Jacob LINACRE,LINACRE
752743,UCOC,MSCA-IF,967270421,DR,Marwan,Marwan Mohammed,Mohammed
752743,UCOC,MSCA-IF,99999793,DR,Marwan,Marwan Mohammed,Mohammed
752747,BCRdangerCOMPETITION,MSCA-IF,999990461,DR,Marieta,Marieta Caganova,Caganova
752748,ParDHonS_FFs.TMDs,MSCA-IF,999624092,DR,Emanuele Roberto,Emanuele Roberto NOCERA,NOCERA
752755,BioMedBC,MSCA-IF,999415445,DR,Maria,Maria Frantzi,Frantzi
752773,GeoElectricMixing,MSCA-IF,999858541,DR,Uddipta,Uddipta Ghosh,Ghosh
752790,WESTRAT,MSCA-IF,999902385,DR,Hugo,Hugo MEIJER,MEIJER
752793,MMoBEER,MSCA-IF,999979694,DR,Julijana,Julijana Simonovic,Simonovic
752806,RANdOM,MSCA-IF,996517182,DR,Clara,Clara PEREIRA,PEREIRA
752806,RANdOM,MSCA-IF,999845446,DR,Clara,Clara PEREIRA,PEREIRA
752809,YEFF,MSCA-IF,999544455,DR,Jörn,Jörn SCHMIEDEL,SCHMIEDEL
752813,GlobChangeBehav,MSCA-IF,999977851,DR,Jeff,Jeff CLEMENTS,CLEMENTS
752819,ATiNaRI,MSCA-IF,999977366,DR,Omer Can,Omer Can AKGUN,AKGUN
752822,BeBOP,MSCA-IF,999990267,DR,Guillermo,Guillermo ALBAREDA,ALBAREDA
752824,MICROS,MSCA-IF,999991334,DR,Mouna,Mouna ABDESSELEM,ABDESSELEM
752826,NEWMAN,MSCA-IF,955186452,DR,Xiaodan,Xiaodan PANG,PANG
752845,FungArth,MSCA-IF,999651931,DR,Emilie,Emilie DUMAS,DUMAS
752846,rDNAevol,MSCA-IF,999990267,MR,Fernando,Fernando RABANAL MORA,RABANAL MORA
752869,CAR ART,MSCA-IF,998804636,DR,ANTOINE,ANTOINE SICARD,SICARD
752869,CAR ART,MSCA-IF,99999793,DR,ANTOINE,ANTOINE SICARD,SICARD
752870,TRANSFAIR,MSCA-IF,999986484,DR,Sergio,Sergio TIRADO HERRERO,TIRADO HERRERO
752874,GE.GAP-EDU,MSCA-IF,99990384,DR,Clelia,Clelia CASCELLA,CASCELLA
752884,INTIMAL,MSCA-IF,999975814,DR,Ximena,Ximena ALARCÓN,ALARCÓN
752891,GEMiNI,MSCA-IF,960782479,DR,Cesar,Cesar Mendes,Mendes
752891,GEMiNI,MSCA-IF,998807546,DR,Cesar,Cesar Mendes,Mendes
752896,PaCDoC,MSCA-IF,999886865,DR,Alexander,Alexander MIKKELSEN,MIKKELSEN
752898,ELECTROQUANTUM-2D,MSCA-IF,99997562,DR,Wei,Wei SHA,SHA
752901,Tau Seeding,MSCA-IF,999990461,DR,Annika,Annika DECKERT,DECKERT
752903,PHEMDD,MSCA-IF,99997562,DR,Yann,Yann DESFOUGÈRES,DESFOUGÈRES
752907,DATAMINE4.0,MSCA-IF,998993786,DR,Natasa,Natasa Sarafijanovic-Djukic,Sarafijanovic-Djukic
752920,DEMETS,MSCA-IF,999852527,PROF,Harry,Harry Wang,Wang
752921,AIR,MSCA-IF,999432323,DR,Marina,Marina Arias,Arias
752923,VegProtein,MSCA-IF,928751721,DR,Ehab,Ehab Romeih,Romeih
752932,DevoSignGammaDelta,MSCA-IF,999813339,DR,Gina,Gina FIALA,FIALA
752941,ECOCAT,MSCA-IF,999896953,DR,Stylianos,Stylianos STEFANIDIS,STEFANIDIS
752979,MACROSS,MSCA-IF,999864555,DR,Chao,Chao Wang,Wang
752992,MixAmox,MSCA-IF,999977366,MR,Michele,Michele LAURENI,LAURENI
752999,HOST-SELECT,MSCA-IF,999990267,DR,Ivan,Ivan BRANKOVIĆ,BRANKOVIĆ
753000,AMBITION,MSCA-IF,999992595,DR,Philip,Philip WOLFF,WOLFF
753002,SMSC,MSCA-IF,999977366,DR,Je-Kyung,Je-Kyung RYU,RYU
753021,TransTurb,MSCA-IF,99999793,DR,Corentin,Corentin HERBERT,HERBERT
753025,SASPAT,MSCA-IF,928273511,DR,Jose Maria,Jose Maria Porro Azpiazu,Porro Azpiazu
753039,PlateletLiquidBiopsy,MSCA-IF,999994729,DR,Lukas,Lukas SIMON,SIMON
753045,EnzVolNet,MSCA-IF,999895983,DR,Dr. Javier,Dr. Javier IGLESIAS,IGLESIAS
753048,MyoBan,MSCA-IF,986205791,MRS,Antonietta,Antonietta Stango,Stango
753053,MET-PEST,MSCA-IF,983552356,DR,Alin,Alin DIRTU,DIRTU
753054,TTNPred,MSCA-IF,999866204,DR,Jennifer,Jennifer FLEMING,FLEMING
753058,DSMT16,MSCA-IF,99987571,MR,Markus,Markus TSCHURTSCHENTHALER,TSCHURTSCHENTHALER
753067,OPHOCS,MSCA-IF,999991043,DR,Tim,Tim Schröder,Schröder
753071,FBT,MSCA-IF,90408821,DR,Alit,Alit Stark-Inbar,Stark-Inbar
753071,FBT,MSCA-IF,94110632,DR,Alit,Alit Stark-Inbar,Stark-Inbar
753077,DISMOD-HD,MSCA-IF,999995796,DR,Pia,Pia Rivetti di Val Cervo,Rivetti di Val Cervo
753100,Neuronal MRI,MSCA-IF,967498371,DR,Cristina,Cristina CHAVARRIAS,CHAVARRIAS
753112,AcTaferon,MSCA-IF,99999793,DR,Leentje,Leentje DE CEUNINCK,DE CEUNINCK
753115,ACFD,MSCA-IF,999598969,DR,Charalampos,Charalampos Markakis,Markakis
753115,ACFD,MSCA-IF,999977172,DR,Charalampos,Charalampos Markakis,Markakis
753124,NanoAID,MSCA-IF,999973971,DR,Michal,Michal STRACH,STRACH
753137,SaRNAReg,MSCA-IF,99999793,DR,David,David Lalaouna,Lalaouna
753138,MAAP,MSCA-IF,999990267,DR,Saiko,Saiko YOSHIDA,YOSHIDA
753156,SAFS,MSCA-IF,999975523,DR,Benjamin,Benjamin CERFONTAINE,CERFONTAINE
753186,FLEXOBONEGRAFT,MSCA-IF,999606923,DR,Natalia,Natalia BARROCA,BARROCA
753215,APPS,MSCA-IF,999978433,DR,Joe,Joe TAVACOLI,TAVACOLI
753219,CoMRAde,MSCA-IF,998027666,DR,Regaip Barkan,Regaip Barkan UGURLU,UGURLU
753221,ONCOPHAGY,MSCA-IF,99990287,DR,Muhammet,Muhammet TANC,TANC
753223,NARCOREADER,MSCA-IF,99990287,DR,Anca Stefana,Anca Stefana FLOREA,FLOREA
753228,PlaN,MSCA-IF,99656995,MR,Marcus,Marcus SEIDEL,SEIDEL
753236,BILITOLERANCE,MSCA-IF,999455894,DR,Rui,Rui MARTINS,MARTINS
753272,CC4M,MSCA-IF,999881724,DR,Emilia,Emilia SKRZYPEK,SKRZYPEK
753272,CC4M,MSCA-IF,999984253,DR,Emilia,Emilia SKRZYPEK,SKRZYPEK
753274,ECO_REBUS,MSCA-IF,99997562,DR,Maria Rosa,Maria Rosa DE GIACOMO,DE GIACOMO
753276,IPUSS,MSCA-IF,954460407,DR,Maria,Maria PETŐ KOCSISNE,PETŐ KOCSISNE
753293,NanoBeat,MSCA-IF,997329751,DR,Nuria,Nuria ALEGRET,ALEGRET
753293,NanoBeat,MSCA-IF,999865234,DR,Nuria,Nuria ALEGRET,ALEGRET
753296,StressPFCog,MSCA-IF,99999793,DR,Soumee,Soumee BHATTACHARYA,BHATTACHARYA
753301,ARCATOM,MSCA-IF,999646596,DR,Igor Delfin,Igor Delfin FLOREZ SARASA,FLOREZ SARASA
753304,SIFINS,MSCA-IF,999514385,DR,Patricia,Patricia LASTRA LUQUE,LASTRA LUQUE
753319,PCMNano,MSCA-IF,999874546,DR,Brian,Brian REDING,REDING
753328,EpiAGPs,MSCA-IF,999995796,DR,Ana Marta,Ana Marta PEREIRA,PEREIRA
753351,PaVeCo,MSCA-IF,999980567,DR,Ernst Moritz,Ernst Moritz Hahn,Hahn
753367,CHIROGLU,MSCA-IF,999847677,DR,Nicolas,Nicolas NESI,NESI
753370,protonCBCT,MSCA-IF,99999793,DR,Nils,Nils Krah,Krah
