projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
193290,634476,634476986129355,TREASURE,participant,986129355,SVEUCILISTE JOSIPA JURJA STROSSMAYERA U OSIJEKU FAKULTET AGROBIOTEHNICKIH ZNANOSTI OSIJEK,,FAZOS,HES,false,56412.5,Croatia,http://www.wikidata.org/entity/Q224,VLADIMIRA PRELOGA 1,,Osijek,https://www.wikidata.org/entity/Q97271780,31000
193290,634476,634476939577018,TREASURE,participant,939577018,ASOCIACION ESPANOLA DE CRIADORES DE CERDO IBERICO,,AECERIBER,OTH,false,25000,Spain,http://www.wikidata.org/entity/Q29,CALLE SAN FRANCISCO 51 1 DERECHA,,Zafra,https://www.wikidata.org/entity/Q140203,06300
193290,634476,634476999991722,TREASURE,participant,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,,CSIC,REC,false,158455,Spain,http://www.wikidata.org/entity/Q29,"Palacete, calle de Serrano, Madrid",https://www.wikidata.org/entity/Q28058791,Madrid,https://www.wikidata.org/entity/Q2807,28006
193290,634476,634476949729523,TREASURE,participant,949729523,Biblioteca del Centro de Investigaciones Científicas y Tecnológicas de Extremadura - CICYTEX,http://www.wikidata.org/entity/Q85818859,CICYTEX,OTH,false,48037.5,Spain,http://www.wikidata.org/entity/Q29,AUTOVIA A5 KM 372 FINCA LA ORDEN GUADAJIRA,,LOBON BADAJOZ,,06187
193290,634476,634476972782446,TREASURE,participant,972782446,Lithuanian University of Health Sciences,http://www.wikidata.org/entity/Q2092640,LSMU,HES,false,82935,Lithuania,http://www.wikidata.org/entity/Q37,A MICKEVICIAUS GATVE 9,,Kaunas,https://www.wikidata.org/entity/Q4115712,44307
193290,634476,634476999506819,TREASURE,participant,999506819,Institute for Research and Technology in Food and Agriculture,http://www.wikidata.org/entity/Q9006472,INSTITUTE FOR FOOD AND AGRICULTURE RESEARCH AND TECHNOLOGY,OTH,false,330654.14,Spain,http://www.wikidata.org/entity/Q29,CTRA C-59 KM 12 TORRE MARIMON,,CALDES DE MONTBUI BARCELONA,,08140
193290,634476,634476999534561,TREASURE,participant,999534561,SVEUCILISTE U ZAGREBU AGRONOMSKI FAKULTET,,UNIZG-FAZ,HES,false,98503.75,Croatia,http://www.wikidata.org/entity/Q224,SVETOSIMUNSKA CESTA 25,,Zagreb,https://www.wikidata.org/entity/Q1435,10000
193290,634476,634476999993953,TREASURE,participant,999993953,University of Bologna,http://www.wikidata.org/entity/Q131262,UNIBO,HES,false,264423.75,Italy,http://www.wikidata.org/entity/Q38,VIA ZAMBONI 33,,Bologna,https://www.wikidata.org/entity/Q1891,40126
193290,634476,634476968496113,TREASURE,participant,968496113,Stazione sperimentale per l'industria delle conserve alimentari,http://www.wikidata.org/entity/Q3968787,SSICA,REC,false,24965,Italy,http://www.wikidata.org/entity/Q38,VIALE FAUSTINO TANARA 31A,,Parma,https://www.wikidata.org/entity/Q2683,43100
193290,634476,634476938706055,TREASURE,participant,938706055,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE KMETIJSKO GOZDARSKI ZAVOD NOVO MESTO,,KGZS-ZAVOD NM,PUB,false,35000,Slovenia,http://www.wikidata.org/entity/Q215,SMIHELSKA CESTA 14,,Novo Mesto,https://www.wikidata.org/entity/Q5266,8000
193290,634476,634476999824688,TREASURE,participant,999824688,"Faculty of Agriculture, University of Belgrade",http://www.wikidata.org/entity/Q1252449,FA,HES,false,46497.5,Serbia,http://www.wikidata.org/entity/Q403,Nemanjina 6,,Belgrade,https://www.wikidata.org/entity/Q3711,11080
193290,634476,634476951299274,TREASURE,participant,951299274,ASSOCIAZIONE NAZIONALE ALLEVATORI SUINI,,ANAS,OTH,false,25000,Italy,http://www.wikidata.org/entity/Q38,VIA NIZZA 53,,Rome,https://www.wikidata.org/entity/Q220,00198
193290,634476,634476999993274,TREASURE,participant,999993274,"National Research Institute for Agriculture, Food and the Environment",http://www.wikidata.org/entity/Q70571774,INRAE,REC,false,353417.5,France,http://www.wikidata.org/entity/Q142,Rue De L'Universite 147,,Paris,https://www.wikidata.org/entity/Q90,75338
193290,634476,634476984804238,TREASURE,participant,984804238,IFIPINSTITUT DU PORC ASSOCIATION,,IFIP,REC,false,102870,France,http://www.wikidata.org/entity/Q142,RUE LESPAGNOL 5,,Paris,https://www.wikidata.org/entity/Q90,75020
193290,634476,634476999923240,TREASURE,participant,999923240,University of Ljubljana,http://www.wikidata.org/entity/Q1377,UL,HES,false,94000,Slovenia,http://www.wikidata.org/entity/Q215,KONGRESNI TRG 12,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
193160,633080,633080999978045,MACC-III,participant,999978045,NUI Galway,http://www.wikidata.org/entity/Q644478,NUI GALWAY,HES,false,10000,Ireland,http://www.wikidata.org/entity/Q27,Wolfson College,https://www.wikidata.org/entity/Q1244726,Galway,https://www.wikidata.org/entity/Q129610,H91
193160,633080,633080953379924,MACC-III,participant,953379924,INSTITUTO PORTUGUES DO MAR E DA ATMOSFERA IP,,IPMA,OTH,false,21189,Portugal,http://www.wikidata.org/entity/Q45,RUA C AO AEROPORTO,,Lisbon,https://www.wikidata.org/entity/Q597,1749 077
193160,633080,633080954530344,MACC-III,participant,954530344,Museum Boijmans Van Beuningen,http://www.wikidata.org/entity/Q679527,STICHTING VU,HES,false,60000,Netherlands,http://www.wikidata.org/entity/Q55,DE BOELELAAN 1105,,Amsterdam,https://www.wikidata.org/entity/Q727,1081 HV
193160,633080,633080999817801,MACC-III,participant,999817801,Academy of Athens,http://www.wikidata.org/entity/Q414403,AA,HES,false,20727,Greece,http://www.wikidata.org/entity/Q41,Panepistimiou Ave. 28,,Athens,https://www.wikidata.org/entity/Q1524,10679
193160,633080,633080999980470,MACC-III,participant,999980470,Jülich Research Centre,http://www.wikidata.org/entity/Q697111,FZJ,REC,false,152019,Germany,http://www.wikidata.org/entity/Q183,WILHELM JOHNEN STRASSE,,Jülich,https://www.wikidata.org/entity/Q16045,52428
193160,633080,633080999984156,MACC-III,participant,999984156,University of Reading,http://www.wikidata.org/entity/Q1432632,UREAD,HES,false,54000,United Kingdom,http://www.wikidata.org/entity/Q145,WHITEKNIGHTS CAMPUS WHITEKNIGHTS HOUSE,,Reading,https://www.wikidata.org/entity/Q237896,RG6 6AH
193160,633080,633080999988909,MACC-III,participant,999988909,Netherlands Organisation for Applied Scientific Research,http://www.wikidata.org/entity/Q1867222,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,119000,Netherlands,http://www.wikidata.org/entity/Q55,ANNA VAN BUERENPLEIN 1,,The Hague,https://www.wikidata.org/entity/Q36600,2595 DA
193160,633080,633080999895692,MACC-III,participant,999895692,ARISTOTELIO PANEPISTIMIO THESSALONIKIS,,ARISTOTLE UNIVERSITY OF THESSALONIKI,HES,false,41275,Greece,http://www.wikidata.org/entity/Q41,KEDEA BUILDING TRITIS SEPTEMVRIOU ARISTOTLE UNIV CAMPUS,,Thessaloniki,https://www.wikidata.org/entity/Q17151,54636
193160,633080,633080999992401,MACC-III,participant,999992401,Alternative Energies and Atomic Energy Commission,http://www.wikidata.org/entity/Q868550,CEA,REC,false,85000,France,http://www.wikidata.org/entity/Q142,RUE LEBLANC 25,,Paris,https://www.wikidata.org/entity/Q90,75015
193160,633080,633080999958063,MACC-III,participant,999958063,Institut national de l'environnement industriel et des risques (France),http://www.wikidata.org/entity/Q3152390,INERIS,REC,false,260000,France,http://www.wikidata.org/entity/Q142,Parc Technologique Alata,,VERNEUIL EN HALATTE,,60550
193160,633080,633080998059094,MACC-III,participant,998059094,Deutscher Wetterdienst,http://www.wikidata.org/entity/Q325859,DWD,PUB,false,79897,Germany,http://www.wikidata.org/entity/Q183,Mietshaus,https://www.wikidata.org/entity/Q41313454,Offenbach am Main,https://www.wikidata.org/entity/Q3042,63067
193160,633080,633080999654162,MACC-III,participant,999654162,NORSK INSTITUTT FOR LUFTFORSKNING STIFTELSE,,NILU,REC,false,100000,Norway,http://www.wikidata.org/entity/Q20,INSTITUTTVEIEN 18,,basement,https://www.wikidata.org/entity/Q234852,2027
193160,633080,633080999854564,MACC-III,participant,999854564,UNIVERSITAET LEIPZIG,,ULEI,HES,false,29000,Germany,http://www.wikidata.org/entity/Q183,Handelshof Ritterstraße 23; 25; 27; 29,https://www.wikidata.org/entity/Q48200994,Leipzig,https://www.wikidata.org/entity/Q2079,04109
193160,633080,633080999975426,MACC-III,participant,999975426,University of Leeds,http://www.wikidata.org/entity/Q503424,UNIVLEEDS,HES,false,68662,United Kingdom,http://www.wikidata.org/entity/Q145,"53, Woodhouse Lane",https://www.wikidata.org/entity/Q26407920,Leeds,https://www.wikidata.org/entity/Q39121,LS2 9JT
193160,633080,633080999507983,MACC-III,participant,999507983,Swedish Meteorological and Hydrological Institute,http://www.wikidata.org/entity/Q2983328,SMHI,PUB,false,115000,Sweden,http://www.wikidata.org/entity/Q34,Folkborgsvaegen 1,,NORRKOEPING,,601 76
193160,633080,633080999981731,MACC-III,participant,999981731,DEUTSCHES ZENTRUM FUR LUFT UND RAUMFAHRT EV,,DLR,REC,false,320916,Germany,http://www.wikidata.org/entity/Q183,LINDER HOHE,,Cologne,https://www.wikidata.org/entity/Q365,51147
193160,633080,633080999981246,MACC-III,participant,999981246,Association pour la recherche et le développement des méthodes et processus industriels (France),http://www.wikidata.org/entity/Q20828322,ARMINES,REC,false,141250,France,http://www.wikidata.org/entity/Q142,Hôtel de Vendôme,https://www.wikidata.org/entity/Q772886,Paris,https://www.wikidata.org/entity/Q90,75272
193160,633080,633080999987454,MACC-III,participant,999987454,UNIVERSITAET BREMEN,,UBREMEN,HES,false,92368,Germany,http://www.wikidata.org/entity/Q183,Bibliothekstrasse 1,,Free Hanseatic City of Bremen,https://www.wikidata.org/entity/Q1209,28359
193160,633080,633080999940118,MACC-III,participant,999940118,CERFACS CENTRE EUROPEEN DE RECHERCHE ET DE FORMATION AVANCEE EN CALCUL SCIENTIFIQUE SOCIETE CIVILE,,CERFACS,PRC,false,35000,France,http://www.wikidata.org/entity/Q142,AVENUE G CORIOLIS 42,,Toulouse,https://www.wikidata.org/entity/Q7880,31057
193160,633080,633080999518944,MACC-III,participant,999518944,KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUTKNMI,,KNMI,REC,false,216282,Netherlands,http://www.wikidata.org/entity/Q55,UTRECHTSEWEG 297,,De Bilt,https://www.wikidata.org/entity/Q10035,3731 GA
193160,633080,633080996472271,MACC-III,participant,996472271,Agencia Estatal de Meteorología,http://www.wikidata.org/entity/Q2826727,AEMET,PUB,false,43250,Spain,http://www.wikidata.org/entity/Q29,CALLE LEONARDO PRIETO CASTRO 8,,Madrid,https://www.wikidata.org/entity/Q2807,28040
193160,633080,633080999916741,MACC-III,coordinator,999916741,EUROPEAN CENTRE FOR MEDIUMRANGE WEATHER FORECASTS,,ECMWF,REC,false,1190000,United Kingdom,http://www.wikidata.org/entity/Q145,SHINFIELD PARK,,Reading,https://www.wikidata.org/entity/Q237896,RG2 9AX
193160,633080,633080999578890,MACC-III,participant,999578890,METEOFRANCE,,MF-CNRM,REC,false,200000,France,http://www.wikidata.org/entity/Q142,AVENUE DE PARIS 73,,Saint-Mandé,https://www.wikidata.org/entity/Q18102,94165
193160,633080,633080999591306,MACC-III,participant,999591306,Finnish Meteorological Institute,http://www.wikidata.org/entity/Q3266959,FMI,REC,false,156000,Finland,http://www.wikidata.org/entity/Q33,Erik Palmenin aukio 1,,Helsinki,https://www.wikidata.org/entity/Q1757,00560
193160,633080,633080999574428,MACC-III,participant,999574428,CAMBRIDGE ENVIRONMENTAL RESEARCH CONSULTANTS LTD,,CERC,PRC,false,20000,United Kingdom,http://www.wikidata.org/entity/Q145,Kings Parade,https://www.wikidata.org/entity/Q26351562,Cambridge,https://www.wikidata.org/entity/Q350,CB2 1SJ
193160,633080,633080999968248,MACC-III,participant,999968248,RHEINISCHES INSTITUT FUER UMWELTFORSCHUNG AN DER UNIVERSITAET ZU KOELN E.V.,,RIUUK,REC,false,204000,Germany,http://www.wikidata.org/entity/Q183,AACHENER STRASSE 209,,Cologne,https://www.wikidata.org/entity/Q365,50931
193160,633080,633080999510893,MACC-III,participant,999510893,Norwegian Meteorological Institute,http://www.wikidata.org/entity/Q665666,Met.no,REC,false,246923,Norway,http://www.wikidata.org/entity/Q20,HENRIK MOHNS PLASS 1,,Oslo,https://www.wikidata.org/entity/Q585,0313
193160,633080,633080999642134,MACC-III,participant,999642134,INSTITUT ROYAL D'AERONOMIE SPATIALEDE BELGIQUE,,KONINKLIJK BELGISCH INSTITUUT VOOR RUIMTE-AERONOMIE ROYALBELGIAN INSTITUTE FOR SPACE AERONO,REC,false,161422,Belgium,http://www.wikidata.org/entity/Q31,AVENUE CIRCULAIRE 3,,Brussels,https://www.wikidata.org/entity/Q239,1180
193160,633080,633080999990267,MACC-III,participant,999990267,MAXPLANCKGESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,,MPG,REC,false,210668,Germany,http://www.wikidata.org/entity/Q183,HOFGARTENSTRASSE 8,,Munich,https://www.wikidata.org/entity/Q1726,80539
193160,633080,633080999985514,MACC-III,participant,999985514,University of Leicester,http://www.wikidata.org/entity/Q1333399,ULEIC,HES,false,20000,United Kingdom,http://www.wikidata.org/entity/Q145,Wolfson College,https://www.wikidata.org/entity/Q1244726,Leicester,https://www.wikidata.org/entity/Q83065,LE1 7RH
193160,633080,633080999452014,MACC-III,participant,999452014,UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH),,EAA,OTH,false,10000,Austria,http://www.wikidata.org/entity/Q40,SPITTELAUER LANDE 5,,Vienna,https://www.wikidata.org/entity/Q1741,1090
193160,633080,633080999997930,MACC-III,participant,999997930,National Center for Scientific Research,http://www.wikidata.org/entity/Q280413,CNRS,REC,false,258316,France,http://www.wikidata.org/entity/Q142,RUE MICHEL ANGE 3,,Paris,https://www.wikidata.org/entity/Q90,75794
193160,633080,633080999624092,MACC-III,participant,999624092,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,,NWO-I,REC,false,61436,Netherlands,http://www.wikidata.org/entity/Q55,WINTHONTLAAN 2,,Utrecht,https://www.wikidata.org/entity/Q803,3526 KV
193160,633080,633080999981052,MACC-III,participant,999981052,King's College London,http://www.wikidata.org/entity/Q245247,KCL,HES,false,60000,United Kingdom,http://www.wikidata.org/entity/Q145,Strand Theater,https://www.wikidata.org/entity/Q43017274,London,https://www.wikidata.org/entity/Q84,WC2R 2LS
193160,633080,633080909875521,MACC-III,participant,909875521,Sorbonne University,http://www.wikidata.org/entity/Q41497113,Sorbonne U,HES,false,72900,France,http://www.wikidata.org/entity/Q142,21 RUE DE L'ECOLE DE MEDECINE,,Paris,https://www.wikidata.org/entity/Q90,75006
193160,633080,633080999992304,MACC-III,participant,999992304,Directorate-General for Joint Research Centre,http://www.wikidata.org/entity/Q1500915,JRC,REC,false,63500,Belgium,http://www.wikidata.org/entity/Q31,Rue de la Loi 200,,Brussels,https://www.wikidata.org/entity/Q239,1049
193300,634588,634588975418421,NOMORFILM,participant,975418421,FOTOSINTETICA & MICROBIOLOGICA SRL,,F&M,PRC,false,458075,Italy,http://www.wikidata.org/entity/Q38,VIA DI SANTO SPIRITO 14,,Firenze Fiera,https://www.wikidata.org/entity/Q3745978,50125
193300,634588,634588999845446,NOMORFILM,participant,999845446,THE PROVOST FELLOWS FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN,,TRINITY COLLEGE DUBLIN,HES,false,358759,Ireland,http://www.wikidata.org/entity/Q27,College Greens,https://www.wikidata.org/entity/Q5146400,Dublin,https://www.wikidata.org/entity/Q1761,2
193300,634588,634588999895789,NOMORFILM,participant,999895789,University of Florence,http://www.wikidata.org/entity/Q820887,UNIFI,HES,false,645975,Italy,http://www.wikidata.org/entity/Q38,Piazza San Marco 4,,Florence,https://www.wikidata.org/entity/Q2044,50121
193300,634588,634588944430219,NOMORFILM,participant,944430219,MBA INCORPORADO SL,,MBA INCORPORADO,PRC,false,295000,Spain,http://www.wikidata.org/entity/Q29,AVDA JARDIN BOTANICO 1345 EDIFICIO SILOS DEL INTRA,,Gijón,https://www.wikidata.org/entity/Q12273,33203
193300,634588,634588951414122,NOMORFILM,coordinator,951414122,FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA,,ISGLOBAL,REC,false,997085.03,Spain,http://www.wikidata.org/entity/Q29,C ROSSELLO 132 PLANTA 05,,Barcelona,https://www.wikidata.org/entity/Q1492,08036
193300,634588,634588999991043,NOMORFILM,participant,999991043,University of Copenhagen,http://www.wikidata.org/entity/Q186285,UCPH,HES,false,622285,Denmark,http://www.wikidata.org/entity/Q35,NORREGADE 10,,Copenhagen,https://www.wikidata.org/entity/Q1748,1165
193300,634588,634588997826391,NOMORFILM,participant,997826391,University of Coimbra,http://www.wikidata.org/entity/Q368643,UNIVERSIDADE DE COIMBRA,HES,false,505821,Portugal,http://www.wikidata.org/entity/Q45,Paços da Universidade ou Paços das Escolas,https://www.wikidata.org/entity/Q66942404,Coimbra,https://www.wikidata.org/entity/Q45412,3001 451
193300,634588,634588998543221,NOMORFILM,participant,998543221,PYROGENESIS SA,,PYROGENESIS,PRC,false,729625,Greece,http://www.wikidata.org/entity/Q41,ATHENS-LAVRION AVE TECHNOLOGICAL PARK 1,,LAVRION,,19500
193300,634588,634588999884440,NOMORFILM,participant,999884440,University of Almería,http://www.wikidata.org/entity/Q1218488,UNIVERSIDAD DE ALMERIA,HES,false,358031,Spain,http://www.wikidata.org/entity/Q29,CARRETERA SACRAMENTO CANADA,,Almería,https://www.wikidata.org/entity/Q10400,04120
193300,634588,634588999848647,NOMORFILM,participant,999848647,University of Oviedo,http://www.wikidata.org/entity/Q2303432,UNIOVI,HES,false,575288,Spain,http://www.wikidata.org/entity/Q29,"San Frantzisko kalea, 3",https://www.wikidata.org/entity/Q66317932,Oviedo,https://www.wikidata.org/entity/Q1813449,33003
193300,634588,634588999978530,NOMORFILM,participant,999978530,Karolinska Institute,http://www.wikidata.org/entity/Q219564,KI,HES,false,475000,Sweden,http://www.wikidata.org/entity/Q34,Nobels Vag 5,,Stockholm,https://www.wikidata.org/entity/Q1754,17177
193300,634588,634588997223536,NOMORFILM,participant,997223536,CIIMAR,http://www.wikidata.org/entity/Q62117218,CENTRO INTERDISCIPLINAR DE INVESTIGACAO MARINHA E AMBIENTAL,REC,false,337300,Portugal,http://www.wikidata.org/entity/Q45,AV GENERAL NORTON DE MATOS SN,,Matosinhos,https://www.wikidata.org/entity/Q841299,4450 208
193300,634588,634588944923464,NOMORFILM,participant,944923464,NANOMEDPHARMA LTD,,NMP,PRC,true,246770.97,United Kingdom,http://www.wikidata.org/entity/Q145,HOPE BUSINESS GATEWAY EDEN BUILDING HOPE PARK,,Liverpool,https://www.wikidata.org/entity/Q24826,L16 9JD
193300,634588,634588989699731,NOMORFILM,participant,989699731,KTEDOGEN SRL,,KTEDOGEN SRL,PRC,false,633925,Italy,http://www.wikidata.org/entity/Q38,VIA MONTE MORONE SNC,,Associazione Giocatori Softball Malnate,https://www.wikidata.org/entity/Q3626550,21046
193300,634588,634588909875521,NOMORFILM,participant,909875521,Sorbonne University,http://www.wikidata.org/entity/Q41497113,Sorbonne U,HES,false,412375,France,http://www.wikidata.org/entity/Q142,21 RUE DE L'ECOLE DE MEDECINE,,Paris,https://www.wikidata.org/entity/Q90,75006
193407,636537,636537962842468,HIGHTS,participant,962842468,ZIGPOS GMBH,,ZIGPOS,PRC,false,536250,Germany,http://www.wikidata.org/entity/Q183,RACKNITZHOHE 35A,,Dresden,https://www.wikidata.org/entity/Q1731,01217
193407,636537,636537937592980,HIGHTS,participant,937592980,PAULSCONSULTANCY BV,,PAULSCONSULTANCY,PRC,false,288750,Netherlands,http://www.wikidata.org/entity/Q55,WITTEVROUWENSTRAAT 10J,,Utrecht,https://www.wikidata.org/entity/Q803,3512 CT
193407,636537,636537999908787,HIGHTS,participant,999908787,Robert Bosch GmbH,http://www.wikidata.org/entity/Q234021,BOSCH,PRC,false,231535,Germany,http://www.wikidata.org/entity/Q183,ROBERT-BOSCH-PLATZ 1,,Gerlingen,https://www.wikidata.org/entity/Q61843,70839
193407,636537,636537941799385,HIGHTS,participant,941799385,BE SPOON SAS,,BeSpoon SAS,PRC,false,440300,France,http://www.wikidata.org/entity/Q142,17 rue du Lac St André,,France : un petit bateau s'embrase sur le lac du Bourget et provoque deux blessés dont un grave,https://www.wikidata.org/entity/Q97393192,73370
