Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,wikidataDepartment,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Identifier2,Item Description,Quantity,Unit Price,Total Price,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Latitude,Longitude
2014-10-02T00:00:00Z,2014-10-02T00:00:00Z,2014-2015,1-14-75-41D,4500253520,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,8485,Midtown Stationers,CA-SB SB,94102,NO,Copy Paper,Copy Paper14111506,copy paper,480,29.4,14112,14111506,Computer printout paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2014-10-02T00:00:00Z,2014-10-02T00:00:00Z,2014-2015,1-14-89-127,4500253483,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11916,Churchfield Trading Co,CA-MB CA-SB SB,94607,NO,MILK DRY NONFAT,MILK DRY NONFAT50131704,DRY NONFAT MILK,7500,1.45,10875,50131704,Powdered milk,50131700,Milk and butter products,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,37.80955,-122.291853
2014-10-02T00:00:00Z,2014-10-02T00:00:00Z,2014-2015,1-13-89-59,4500253489,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,Hominy Grits,Hominy Grits50221201,"White, Quick Cooking, 50# Bag",5000,0.42,2090,50221201,Ready to eat or hot cereals,50221200,Processed cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-02T00:00:00Z,2013-09-19T00:00:00Z,2014-2015,1-12-89-20B,4500199947,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,21235,"Titus Enterprises, Inc.",CA-SB,93706,NO,Snacks,Snacks10151904,Individual packs of oriental snack mix,100,21.25,2125,10151904,Sunflower seeds,10151900,Flower seeds and bulbs and seedlings and cuttings,10150000,Seeds and bulbs and seedlings and cuttings,10000000,Live Plant and Animal Material and Accessories and Supplies,36.675079,-119.865393
2014-10-02T00:00:00Z,2013-09-19T00:00:00Z,2014-2015,1-13-89-126,4500199948,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,15570,McGinty Sales Company,CA-SB,93306,NO,Bologna,Bologna50111527,Poultry bologna lunchmeat,8000,1.44,11520,50111527,"Specialty meat, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,35.400031,-118.909275
2014-10-02T00:00:00Z,2013-09-19T00:00:00Z,2014-2015,1-12-89-20B,4500199947,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,21235,"Titus Enterprises, Inc.",CA-SB,93706,NO,SNACK MIX,SNACK MIX10151904,Individual packs of tropical snack mix,150,25.5,3825,10151904,Sunflower seeds,10151900,Flower seeds and bulbs and seedlings and cuttings,10150000,Seeds and bulbs and seedlings and cuttings,10000000,Live Plant and Animal Material and Accessories and Supplies,36.675079,-119.865393
2014-10-03T00:00:00Z,2013-09-24T00:00:00Z,2014-2015,1-13-89-53,4500200556,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,POWDERED SUGAR,POWDERED SUGAR50161814,POWDERED SUGAR,225,23.25,5231.25,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-03T00:00:00Z,2013-09-24T00:00:00Z,2014-2015,1-13-89-53,4500200556,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,GRANULATED SUGAR,GRANULATED SUGAR50161814,GRANULATED SUGAR,300,22,6600,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-03T00:00:00Z,2013-09-24T00:00:00Z,2014-2015,1-13-89-53,4500200556,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BROWN SUGAR,BROWN SUGAR50161814,LIGHT BROWN SUGAR,50,23.75,1187.5,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-13T00:00:00Z,2014-04-01T00:00:00Z,2014-2015,4-98-01-0019F,13-658,,NON-IT Goods,,CMAS,,California Energy Commission,http://www.wikidata.org/entity/Q5020471,1000533,Western Contract Furnishers,CA-SB,95742,NO,haworth furniture,haworth furniture56101711,Haworth Furniture,1,18719.98,18719.98,56101711,Modular furniture connectors,56101700,Office furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,38.585855,-121.217204
2014-10-14T00:00:00Z,2013-12-10T00:00:00Z,2014-2015,1-12-89-69,4500210709,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB SB,91355,NO,BLACK EYE BEANS,BLACK EYE BEANS50401801,BLACK EYE BEANS,1250,0.78,975,50401801,AnasaziÂ® beans,50401800,Beans,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2014-10-10T00:00:00Z,2014-10-01T00:00:00Z,2014-2015,1-14-89-136,4500253379,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,kosher meals,kosher meals50111513,kosher meals,1,36243.48,36243.48,50111513,"Beef, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-10-13T00:00:00Z,2014-04-01T00:00:00Z,2014-2015,4-98-01-0019F,13-658,,NON-IT Goods,,CMAS,,California Energy Commission,http://www.wikidata.org/entity/Q5020471,1000533,Western Contract Furnishers,CA-SB,95742,NO,haworth furniture,haworth furniture56101711,banana board,3,235.18,705.54,56101711,Modular furniture connectors,56101700,Office furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,38.585855,-121.217204
2014-10-15T00:00:00Z,2014-10-15T00:00:00Z,2014-2015,1-14-89-110,4500252884,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB SB,95366,NO,cereal,cereal50221101,bulk cereal,1,7232.4,7232.4,50221101,Cereal grains,50221100,Cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2014-10-17T00:00:00Z,2014-09-04T00:00:00Z,2014-2015,1-13-89-126,4500249317,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,15570,McGinty Sales Company,CA-SB,93306,NO,LUNCHMEAT (BOLOGNA/ JALAPENO & CHEESE),LUNCHMEAT (BOLOGNA/ JALAPENO & CHEESE)50111530,POULTRY BOLOGNA / JALAPENO-CHEESE,1,0,0,50111530,"Specialty poultry, minimally processed with additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,35.400031,-118.909275
2014-10-06T00:00:00Z,2014-09-12T00:00:00Z,2014-2015,1-14-89-85,4500250765,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,fish,fish50121539,fish,1,22256,22256,50121539,Fresh fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-10-07T00:00:00Z,2014-10-06T00:00:00Z,2014-2015,1-14-75-41D,4500254101,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,8485,Midtown Stationers,CA-SB SB,94102,NO,Copy Paper,Copy Paper14111507,copy paper,1,7740,7740,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2014-10-06T00:00:00Z,2014-09-12T00:00:00Z,2014-2015,1-14-89-65,4500250773,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,Pancake/French Toast,Pancake/French Toast50182002,Pancake/French Toast,2,9596.21,19192.42,50182002,Frozen cakes or pies or pastries,50182000,Cakes and pies and pastries,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-10-07T00:00:00Z,2014-10-07T00:00:00Z,2014-2015,1-14-26-01B,091H4045,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1196900,OK TIRE AND AUTOMOTIVE,CA-MB CA-SB SB,95841,NO,"Tire, Firestone Firehawk GT Z, P225/60R18","Tire, Firestone Firehawk GT Z, P225/60R1825172504","Tire, Firestone Firehawk GT Z, P225/60R18",200,136.88,27376,25172504,Automobile or light truck tires,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,38.662263,-121.346136
2014-10-07T00:00:00Z,2014-10-07T00:00:00Z,2014-2015,1-14-26-01B,091H4045,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1196900,OK TIRE AND AUTOMOTIVE,CA-MB CA-SB SB,95841,NO,California Tire Recycle Fee,California Tire Recycle Fee76122408,California Tire Recycle Fee,325,1.75,568.75,76122408,State county local waste or recycle fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,38.662263,-121.346136
2014-10-22T00:00:00Z,2013-12-16T00:00:00Z,2014-2015,1-14-89-43,4500211757,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB SB,93720,NO,prunes,prunes50323501,"PRUNES PITTED WHOLE, SMALL",2000,1.98,3960,50323501,Dried black corinth grapes,50323500,Dried raisin grapes,50320000,Dried fruit,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-23T00:00:00Z,2014-10-22T00:00:00Z,2014-2015,1-14-89-02,4500256204,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB SB,93720,NO,Potaote,Potaote50405704,POTATOE,1,7662,7662,50405704,Russet potatoes,50405700,Potatoes,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-08T00:00:00Z,2014-10-08T00:00:00Z,2014-2015,1-14-73-02A,4500253913,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,film stretch,film stretch24141501,film stretch,144,40.88,5886.72,24141501,Stretch wrap films,24141500,Securing and protecting supplies,24140000,Packing supplies,24000000,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,36.675079,-119.865393
2014-10-27T00:00:00Z,2014-03-04T00:00:00Z,2014-2015,1-12-89-85,4500222276,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,FROZEN FRENCH TOAST,FROZEN FRENCH TOAST50181902,FROZEN FRENCH TOAST,2400,1.38,3312,50181902,Frozen bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-10-27T00:00:00Z,2014-02-28T00:00:00Z,2014-2015,1-13-89-05,4500221938,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB SB,93720,NO,MAYONNAISE,MAYONNAISE50171830,MAYONNAISE,192,6.18,1186.56,50171830,Dipping sauces or condiments or spreads or marinades,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-27T00:00:00Z,2014-02-28T00:00:00Z,2014-2015,1-13-89-53,4500221946,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BROWN SUGAR,BROWN SUGAR50161814,LIGHT BROWN SUGAR,75,23.75,1781.25,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-27T00:00:00Z,2014-02-28T00:00:00Z,2014-2015,1-13-89-05,4500221938,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB SB,93720,NO,SALAD DRESSING,SALAD DRESSING50171830,SALAD DRESSING,480,17.97,8625.6,50171830,Dipping sauces or condiments or spreads or marinades,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-27T00:00:00Z,2014-02-28T00:00:00Z,2014-2015,1-13-89-53,4500221946,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,GRANULATED SUGAR,GRANULATED SUGAR50161814,GRANULATED SUGAR,250,21,5250,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-27T00:00:00Z,2014-02-28T00:00:00Z,2014-2015,1-13-89-53,4500221946,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,POWDERED SUGAR,POWDERED SUGAR50161814,POWDERED SUGAR,225,23.25,5231.25,50161814,Sugar or sugar substitute candy,50161800,Confectionary products,50160000,Chocolate and sugars and sweeteners and confectionary products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-27T00:00:00Z,2014-10-27T00:00:00Z,2014-2015,3-13-70-1167D,HC51240-14-3035,,IT Services,,CMAS,,California Department of Health Care Services,http://www.wikidata.org/entity/Q5020424,20557,Trinity Technology Group,CA-SB SB,95746,NO,IT Consultation Services,IT Consultation Services80101507,IT Consultation Services,1,468000,468000,80101507,Information technology consultation services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.745659,-121.186491
2014-10-11T00:00:00Z,2014-10-09T00:00:00Z,2014-2015,1-13-89-59,4500254408,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,CEREAL HOMINY GRITS,CEREAL HOMINY GRITS50221201,2ND QUARTER FOOD ORDERS,3250,0.42,1365,50221201,Ready to eat or hot cereals,50221200,Processed cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-28T00:00:00Z,2014-10-28T00:00:00Z,2014-2015,1-14-26-01C,645H4007,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1745299,JMC PERFORMANCE,CA-MB CA-SB SB,92870,NO,California Tire Recycle Fee,California Tire Recycle Fee76122408,California Tire Recycle Fee,100,1.75,175,76122408,State county local waste or recycle fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,33.881785,-117.85529
2014-10-28T00:00:00Z,2014-10-28T00:00:00Z,2014-2015,1-14-26-01C,645H4007,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1745299,JMC PERFORMANCE,CA-MB CA-SB SB,92870,NO,"Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 401","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 40125172504","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 401",50,105.3,5265,25172504,Automobile or light truck tires,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,33.881785,-117.85529
2014-10-17T00:00:00Z,2014-10-14T00:00:00Z,2014-2015,1-14-97-32,9.90215E+11,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,1718,ALBRIGHT SEED COMPANY,CA-SB,93012,NO,traffic sign,traffic sign55121710,TRAFFIC SIGNS,1,7123.04,7123.04,55121710,Traffic signs,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,34.216668,-118.990368
2014-10-11T00:00:00Z,2014-10-09T00:00:00Z,2014-2015,1-13-89-59,4500254408,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,CEREAL CORNMEAL HOT,CEREAL CORNMEAL HOT50221201,2ND QUARTER FOOD ORDERS,3250,0.39,1267.5,50221201,Ready to eat or hot cereals,50221200,Processed cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
