ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MD,2020-07-31,710,710,0,0,0
ML,2020-07-31,0,0,0,0,0
NC,2020-07-31,72,72,0,0,0
PV,2020-07-31,176,176,0,0,0
RI,2020-07-31,7,7,0,0,0
VC,2020-07-31,244,244,0,0,0
AN,2020-08-01,248,248,0,0,0
AR,2020-08-01,836,826,0,0,10
AS,2020-08-01,17,17,0,0,0
CB,2020-08-01,39,38,0,0,1
CE,2020-08-01,0,0,0,0,0
CL,2020-08-01,91,91,0,0,0
CM,2020-08-01,58,58,0,0,0
CN,2020-08-01,29,29,0,0,0
CT,2020-08-01,723,721,0,2,0
EX,2020-08-01,18,18,0,0,0
GA,2020-08-01,39,39,0,0,0
IB,2020-08-01,113,113,0,0,0
MC,2020-08-01,83,83,0,0,0
MD,2020-08-01,677,677,0,0,0
ML,2020-08-01,8,8,0,0,0
NC,2020-08-01,88,88,0,0,0
PV,2020-08-01,225,225,0,0,0
RI,2020-08-01,4,4,0,0,0
VC,2020-08-01,275,275,0,0,0
AN,2020-08-02,213,213,0,0,0
AR,2020-08-02,445,439,0,0,6
AS,2020-08-02,11,11,0,0,0
CB,2020-08-02,23,23,0,0,0
CE,2020-08-02,1,1,0,0,0
CL,2020-08-02,92,92,0,0,0
CM,2020-08-02,62,62,0,0,0
CN,2020-08-02,29,29,0,0,0
CT,2020-08-02,473,473,0,0,0
EX,2020-08-02,21,21,0,0,0
GA,2020-08-02,43,43,0,0,0
IB,2020-08-02,96,96,0,0,0
MC,2020-08-02,61,61,0,0,0
MD,2020-08-02,578,578,0,0,0
ML,2020-08-02,4,4,0,0,0
NC,2020-08-02,84,84,0,0,0
PV,2020-08-02,300,300,0,0,0
RI,2020-08-02,5,4,0,1,0
VC,2020-08-02,201,201,0,0,0
AN,2020-08-03,288,288,0,0,0
AR,2020-08-03,463,450,0,0,13
AS,2020-08-03,12,12,0,0,0
CB,2020-08-03,41,41,0,0,0
CE,2020-08-03,0,0,0,0,0
CL,2020-08-03,122,121,0,1,0
CM,2020-08-03,78,78,0,0,0
CN,2020-08-03,38,38,0,0,0
CT,2020-08-03,915,914,0,1,0
EX,2020-08-03,21,21,0,0,0
GA,2020-08-03,76,76,0,0,0
IB,2020-08-03,150,150,0,0,0
MC,2020-08-03,74,74,0,0,0
MD,2020-08-03,953,953,0,0,0
ML,2020-08-03,4,4,0,0,0
NC,2020-08-03,106,106,0,0,0
PV,2020-08-03,406,406,0,0,0
RI,2020-08-03,10,9,0,1,0
VC,2020-08-03,272,272,0,0,0
AN,2020-08-04,283,283,0,0,0
AR,2020-08-04,529,514,0,1,14
AS,2020-08-04,19,19,0,0,0
CB,2020-08-04,49,49,0,0,0
CE,2020-08-04,0,0,0,0,0
CL,2020-08-04,205,205,0,0,0
CM,2020-08-04,99,99,0,0,0
CN,2020-08-04,54,54,0,0,0
CT,2020-08-04,1011,1008,0,3,0
EX,2020-08-04,16,16,0,0,0
GA,2020-08-04,109,109,0,0,0
IB,2020-08-04,169,169,0,0,0
MC,2020-08-04,97,97,0,0,0
MD,2020-08-04,1094,1094,0,0,0
ML,2020-08-04,5,5,0,0,0
NC,2020-08-04,84,84,0,0,0
PV,2020-08-04,362,362,0,0,0
RI,2020-08-04,8,8,0,0,0
VC,2020-08-04,351,351,0,0,0
AN,2020-08-05,362,362,0,0,0
AR,2020-08-05,430,412,0,0,18
AS,2020-08-05,38,38,0,0,0
CB,2020-08-05,32,32,0,0,0
CE,2020-08-05,0,0,0,0,0
CL,2020-08-05,232,232,0,0,0
CM,2020-08-05,94,94,0,0,0
CN,2020-08-05,71,71,0,0,0
CT,2020-08-05,1013,1009,0,4,0
EX,2020-08-05,34,34,0,0,0
GA,2020-08-05,79,79,0,0,0
IB,2020-08-05,159,159,0,0,0
MC,2020-08-05,63,63,0,0,0
MD,2020-08-05,1081,1081,0,0,0
ML,2020-08-05,1,1,0,0,0
NC,2020-08-05,82,82,0,0,0
PV,2020-08-05,373,373,0,0,0
RI,2020-08-05,27,27,0,0,0
VC,2020-08-05,362,362,0,0,0
AN,2020-08-06,371,371,0,0,0
AR,2020-08-06,514,498,0,0,16
AS,2020-08-06,39,39,0,0,0
CB,2020-08-06,45,45,0,0,0
CE,2020-08-06,1,1,0,0,0
CL,2020-08-06,170,170,0,0,0
CM,2020-08-06,116,116,0,0,0
CN,2020-08-06,77,77,0,0,0
CT,2020-08-06,946,942,0,4,0
EX,2020-08-06,32,32,0,0,0
GA,2020-08-06,74,74,0,0,0
IB,2020-08-06,168,168,0,0,0
MC,2020-08-06,61,61,0,0,0
MD,2020-08-06,1088,1088,0,0,0
ML,2020-08-06,3,3,0,0,0
NC,2020-08-06,87,87,0,0,0
PV,2020-08-06,351,351,0,0,0
RI,2020-08-06,16,16,0,0,0
VC,2020-08-06,317,317,0,0,0
AN,2020-08-07,457,457,0,0,0
AR,2020-08-07,552,539,0,0,13
AS,2020-08-07,28,28,0,0,0
CB,2020-08-07,44,44,0,0,0
CE,2020-08-07,1,1,0,0,0
CL,2020-08-07,252,251,0,1,0
CM,2020-08-07,114,114,0,0,0
CN,2020-08-07,68,68,0,0,0
CT,2020-08-07,1147,1145,0,2,0
EX,2020-08-07,46,46,0,0,0
GA,2020-08-07,97,97,0,0,0
IB,2020-08-07,190,190,0,0,0
MC,2020-08-07,109,109,0,0,0
MD,2020-08-07,1364,1364,0,0,0
ML,2020-08-07,5,5,0,0,0
NC,2020-08-07,114,114,0,0,0
PV,2020-08-07,271,271,0,0,0
RI,2020-08-07,21,20,0,0,1
VC,2020-08-07,344,344,0,0,0
AN,2020-08-08,374,374,0,0,0
AR,2020-08-08,508,488,0,0,20
AS,2020-08-08,23,23,0,0,0
CB,2020-08-08,43,43,0,0,0
CE,2020-08-08,2,2,0,0,0
CL,2020-08-08,184,184,0,0,0
CM,2020-08-08,139,139,0,0,0
CN,2020-08-08,68,68,0,0,0
CT,2020-08-08,702,702,0,0,0
EX,2020-08-08,20,20,0,0,0
GA,2020-08-08,112,112,0,0,0
IB,2020-08-08,187,187,0,0,0
MC,2020-08-08,87,87,0,0,0
MD,2020-08-08,1011,1011,0,0,0
ML,2020-08-08,3,3,0,0,0
NC,2020-08-08,91,91,0,0,0
PV,2020-08-08,290,290,0,0,0
RI,2020-08-08,12,12,0,0,0
VC,2020-08-08,314,314,0,0,0
AN,2020-08-09,324,324,0,0,0
AR,2020-08-09,296,275,0,0,21
AS,2020-08-09,35,35,0,0,0
CB,2020-08-09,28,28,0,0,0
CE,2020-08-09,1,1,0,0,0
CL,2020-08-09,271,270,0,1,0
CM,2020-08-09,120,120,0,0,0
CN,2020-08-09,90,90,0,0,0
CT,2020-08-09,528,528,0,0,0
EX,2020-08-09,11,11,0,0,0
GA,2020-08-09,112,112,0,0,0
IB,2020-08-09,168,168,0,0,0
MC,2020-08-09,94,94,0,0,0
MD,2020-08-09,954,954,0,0,0
ML,2020-08-09,5,5,0,0,0
NC,2020-08-09,118,118,0,0,0
PV,2020-08-09,518,518,0,0,0
RI,2020-08-09,20,20,0,0,0
VC,2020-08-09,263,263,0,0,0
AN,2020-08-10,459,459,0,0,0
AR,2020-08-10,563,525,0,1,37
AS,2020-08-10,26,26,0,0,0
CB,2020-08-10,43,43,0,0,0
CE,2020-08-10,2,2,0,0,0
CL,2020-08-10,234,233,0,1,0
CM,2020-08-10,183,183,0,0,0
CN,2020-08-10,139,139,0,0,0
CT,2020-08-10,1069,1067,0,2,0
EX,2020-08-10,26,26,0,0,0
GA,2020-08-10,168,168,0,0,0
IB,2020-08-10,309,309,0,0,0
MC,2020-08-10,124,124,0,0,0
MD,2020-08-10,1500,1500,0,0,0
ML,2020-08-10,14,13,0,0,1
NC,2020-08-10,97,97,0,0,0
PV,2020-08-10,496,496,0,0,0
RI,2020-08-10,54,54,0,0,0
VC,2020-08-10,414,414,0,0,0
AN,2020-08-11,504,504,0,0,0
AR,2020-08-11,377,335,0,0,42
AS,2020-08-11,27,27,0,0,0
CB,2020-08-11,74,74,0,0,0
CE,2020-08-11,4,4,0,0,0
CL,2020-08-11,253,252,0,1,0
CM,2020-08-11,203,203,0,0,0
CN,2020-08-11,153,153,0,0,0
CT,2020-08-11,983,979,0,4,0
EX,2020-08-11,34,34,0,0,0
GA,2020-08-11,139,139,0,0,0
IB,2020-08-11,255,255,0,0,0
MC,2020-08-11,122,122,0,0,0
MD,2020-08-11,1951,1951,0,0,0
ML,2020-08-11,9,7,0,0,2
NC,2020-08-11,123,123,0,0,0
PV,2020-08-11,559,559,0,0,0
RI,2020-08-11,71,71,0,0,0
VC,2020-08-11,429,429,0,0,0
AN,2020-08-12,580,580,0,0,0
AR,2020-08-12,467,393,0,0,74
AS,2020-08-12,26,26,0,0,0
CB,2020-08-12,51,51,0,0,0
CE,2020-08-12,2,2,0,0,0
CL,2020-08-12,307,307,0,0,0
CM,2020-08-12,208,208,0,0,0
CN,2020-08-12,183,183,0,0,0
CT,2020-08-12,1058,1057,0,1,0
EX,2020-08-12,73,73,0,0,0
GA,2020-08-12,145,145,0,0,0
IB,2020-08-12,267,267,0,0,0
MC,2020-08-12,141,141,0,0,0
MD,2020-08-12,1740,1740,0,0,0
ML,2020-08-12,8,8,0,0,0
NC,2020-08-12,94,94,0,0,0
PV,2020-08-12,544,544,0,0,0
RI,2020-08-12,57,56,0,0,1
VC,2020-08-12,474,474,0,0,0
AN,2020-08-13,621,621,0,0,0
AR,2020-08-13,458,372,0,0,86
AS,2020-08-13,17,17,0,0,0
CB,2020-08-13,46,46,0,0,0
CE,2020-08-13,4,4,0,0,0
CL,2020-08-13,319,319,0,0,0
CM,2020-08-13,253,253,0,0,0
CN,2020-08-13,149,149,0,0,0
CT,2020-08-13,1004,1000,0,3,1
EX,2020-08-13,65,65,0,0,0
GA,2020-08-13,132,132,0,0,0
IB,2020-08-13,297,297,0,0,0
MC,2020-08-13,193,193,0,0,0
MD,2020-08-13,1679,1679,0,0,0
ML,2020-08-13,1,1,0,0,0
NC,2020-08-13,90,90,0,0,0
PV,2020-08-13,366,366,0,0,0
RI,2020-08-13,57,57,0,0,0
VC,2020-08-13,465,465,0,0,0
AN,2020-08-14,709,709,0,0,0
AR,2020-08-14,441,356,0,0,85
AS,2020-08-14,22,22,0,0,0
CB,2020-08-14,60,60,0,0,0
CE,2020-08-14,9,9,0,0,0
CL,2020-08-14,369,369,0,0,0
CM,2020-08-14,217,217,0,0,0
CN,2020-08-14,197,196,0,0,1
CT,2020-08-14,1109,1108,0,1,0
EX,2020-08-14,47,47,0,0,0
GA,2020-08-14,131,131,0,0,0
IB,2020-08-14,293,293,0,0,0
MC,2020-08-14,179,179,0,0,0
MD,2020-08-14,2234,2234,0,0,0
ML,2020-08-14,6,6,0,0,0
NC,2020-08-14,87,87,0,0,0
PV,2020-08-14,300,300,0,0,0
RI,2020-08-14,59,59,0,0,0
VC,2020-08-14,542,542,0,0,0
AN,2020-08-15,625,625,0,0,0
AR,2020-08-15,370,250,0,0,120
AS,2020-08-15,29,29,0,0,0
CB,2020-08-15,57,57,0,0,0
CE,2020-08-15,8,8,0,0,0
CL,2020-08-15,283,282,0,1,0
CM,2020-08-15,204,204,0,0,0
CN,2020-08-15,210,209,0,0,1
CT,2020-08-15,774,774,0,0,0
EX,2020-08-15,29,29,0,0,0
GA,2020-08-15,152,152,0,0,0
IB,2020-08-15,232,231,1,0,0
MC,2020-08-15,177,177,0,0,0
MD,2020-08-15,1186,1186,0,0,0
ML,2020-08-15,12,12,0,0,0
NC,2020-08-15,122,122,0,0,0
PV,2020-08-15,524,524,0,0,0
RI,2020-08-15,50,50,0,0,0
VC,2020-08-15,416,416,0,0,0
AN,2020-08-16,579,579,0,0,0
AR,2020-08-16,333,220,0,0,113
AS,2020-08-16,24,24,0,0,0
CB,2020-08-16,115,115,0,0,0
CE,2020-08-16,1,1,0,0,0
CL,2020-08-16,288,288,0,0,0
CM,2020-08-16,173,173,0,0,0
CN,2020-08-16,149,147,0,0,2
CT,2020-08-16,706,705,0,1,0
EX,2020-08-16,38,38,0,0,0
GA,2020-08-16,153,153,0,0,0
IB,2020-08-16,225,225,0,0,0
MC,2020-08-16,130,130,0,0,0
MD,2020-08-16,925,925,0,0,0
ML,2020-08-16,4,4,0,0,0
NC,2020-08-16,80,80,0,0,0
PV,2020-08-16,528,528,0,0,0
RI,2020-08-16,55,54,0,0,1
VC,2020-08-16,364,364,0,0,0
AN,2020-08-17,727,727,0,0,0
AR,2020-08-17,397,216,0,0,181
AS,2020-08-17,22,22,0,0,0
CB,2020-08-17,62,62,0,0,0
CE,2020-08-17,15,15,0,0,0
CL,2020-08-17,342,342,0,0,0
CM,2020-08-17,259,259,0,0,0
CN,2020-08-17,241,241,0,0,0
CT,2020-08-17,1121,1118,0,3,0
EX,2020-08-17,53,53,0,0,0
GA,2020-08-17,258,258,0,0,0
IB,2020-08-17,370,370,0,0,0
MC,2020-08-17,219,219,0,0,0
MD,2020-08-17,1531,1531,0,0,0
ML,2020-08-17,10,10,0,0,0
NC,2020-08-17,91,91,0,0,0
PV,2020-08-17,677,677,0,0,0
RI,2020-08-17,75,75,0,0,0
VC,2020-08-17,555,555,0,0,0
AN,2020-08-18,799,799,0,0,0
AR,2020-08-18,409,9,0,0,400
AS,2020-08-18,30,30,0,0,0
CB,2020-08-18,80,80,0,0,0
CE,2020-08-18,7,7,0,0,0
CL,2020-08-18,387,386,0,1,0
CM,2020-08-18,277,277,0,0,0
CN,2020-08-18,232,232,0,0,0
CT,2020-08-18,1191,1185,0,6,0
EX,2020-08-18,78,78,0,0,0
GA,2020-08-18,245,245,0,0,0
IB,2020-08-18,321,321,0,0,0
MC,2020-08-18,186,186,0,0,0
MD,2020-08-18,2701,2701,0,0,0
ML,2020-08-18,8,8,0,0,0
NC,2020-08-18,103,103,0,0,0
PV,2020-08-18,578,578,0,0,0
RI,2020-08-18,84,84,0,0,0
VC,2020-08-18,560,560,0,0,0
AN,2020-08-19,722,722,0,0,0
AR,2020-08-19,330,10,0,0,320
AS,2020-08-19,29,29,0,0,0
CB,2020-08-19,59,59,0,0,0
CE,2020-08-19,0,0,0,0,0
CL,2020-08-19,397,397,0,0,0
CM,2020-08-19,301,301,0,0,0
CN,2020-08-19,195,194,0,0,1
CT,2020-08-19,1084,1077,0,7,0
EX,2020-08-19,99,99,0,0,0
GA,2020-08-19,235,235,0,0,0
IB,2020-08-19,338,338,0,0,0
MC,2020-08-19,205,205,0,0,0
MD,2020-08-19,2954,2954,0,0,0
ML,2020-08-19,7,7,0,0,0
NC,2020-08-19,114,114,0,0,0
PV,2020-08-19,645,645,0,0,0
RI,2020-08-19,88,88,0,0,0
VC,2020-08-19,584,584,0,0,0
AN,2020-08-20,815,815,0,0,0
AR,2020-08-20,356,14,0,0,342
AS,2020-08-20,31,31,0,0,0
CB,2020-08-20,67,67,0,0,0
CE,2020-08-20,4,4,0,0,0
CL,2020-08-20,521,519,0,2,0
CM,2020-08-20,335,335,0,0,0
CN,2020-08-20,234,232,0,0,2
CT,2020-08-20,1238,1235,0,3,0
EX,2020-08-20,82,82,0,0,0
GA,2020-08-20,223,223,0,0,0
IB,2020-08-20,354,354,0,0,0
MC,2020-08-20,234,234,0,0,0
MD,2020-08-20,2698,2698,0,0,0
ML,2020-08-20,9,8,0,0,1
NC,2020-08-20,102,102,0,0,0
PV,2020-08-20,452,452,0,0,0
RI,2020-08-20,78,78,0,0,0
VC,2020-08-20,596,596,0,0,0
AN,2020-08-21,876,876,0,0,0
AR,2020-08-21,278,20,0,0,258
AS,2020-08-21,33,33,0,0,0
CB,2020-08-21,81,81,0,0,0
CE,2020-08-21,7,7,0,0,0
CL,2020-08-21,402,401,0,1,0
CM,2020-08-21,385,385,0,0,0
CN,2020-08-21,246,246,0,0,0
CT,2020-08-21,1233,1229,0,4,0
EX,2020-08-21,91,91,0,0,0
GA,2020-08-21,197,197,0,0,0
IB,2020-08-21,306,306,0,0,0
MC,2020-08-21,279,279,0,0,0
MD,2020-08-21,3927,3927,0,0,0
ML,2020-08-21,15,14,0,0,1
NC,2020-08-21,147,147,0,0,0
PV,2020-08-21,383,383,0,0,0
RI,2020-08-21,69,69,0,0,0
VC,2020-08-21,652,652,0,0,0
AN,2020-08-22,804,804,0,0,0
AR,2020-08-22,311,20,0,0,291
AS,2020-08-22,36,36,0,0,0
CB,2020-08-22,81,81,0,0,0
CE,2020-08-22,12,12,0,0,0
CL,2020-08-22,283,283,0,0,0
CM,2020-08-22,323,323,0,0,0
CN,2020-08-22,267,267,0,0,0
CT,2020-08-22,751,750,0,1,0
EX,2020-08-22,88,88,0,0,0
GA,2020-08-22,289,289,0,0,0
IB,2020-08-22,231,231,0,0,0
MC,2020-08-22,272,272,0,0,0
MD,2020-08-22,1512,1512,0,0,0
ML,2020-08-22,7,6,0,0,1
NC,2020-08-22,109,109,0,0,0
PV,2020-08-22,534,534,0,0,0
RI,2020-08-22,89,89,0,0,0
VC,2020-08-22,590,590,0,0,0
AN,2020-08-23,741,741,0,0,0
AR,2020-08-23,217,37,0,0,180
AS,2020-08-23,43,43,0,0,0
CB,2020-08-23,59,59,0,0,0
CE,2020-08-23,6,6,0,0,0
CL,2020-08-23,296,295,0,1,0
CM,2020-08-23,305,305,0,0,0
CN,2020-08-23,214,214,0,0,0
CT,2020-08-23,677,677,0,0,0
EX,2020-08-23,72,72,0,0,0
GA,2020-08-23,248,248,0,0,0
IB,2020-08-23,197,197,0,0,0
MC,2020-08-23,240,240,0,0,0
MD,2020-08-23,1079,1079,0,0,0
ML,2020-08-23,16,15,0,0,1
NC,2020-08-23,122,122,0,0,0
PV,2020-08-23,703,703,0,0,0
RI,2020-08-23,94,94,0,0,0
VC,2020-08-23,459,459,0,0,0
AN,2020-08-24,844,844,0,0,0
AR,2020-08-24,261,35,0,0,226
AS,2020-08-24,51,51,0,0,0
CB,2020-08-24,65,65,0,0,0
CE,2020-08-24,10,9,0,1,0
CL,2020-08-24,450,446,0,4,0
CM,2020-08-24,399,399,0,0,0
CN,2020-08-24,294,294,0,0,0
CT,2020-08-24,1277,1275,0,2,0
EX,2020-08-24,77,77,0,0,0
GA,2020-08-24,276,276,0,0,0
IB,2020-08-24,254,254,0,0,0
MC,2020-08-24,262,262,0,0,0
MD,2020-08-24,1794,1794,0,0,0
ML,2020-08-24,17,15,0,0,2
NC,2020-08-24,134,134,0,0,0
PV,2020-08-24,751,751,0,0,0
RI,2020-08-24,71,71,0,0,0
VC,2020-08-24,685,685,0,0,0
AN,2020-08-25,867,867,0,0,0
AR,2020-08-25,316,21,0,0,295
AS,2020-08-25,39,39,0,0,0
CB,2020-08-25,79,79,0,0,0
CE,2020-08-25,11,11,0,0,0
CL,2020-08-25,513,513,0,0,0
CM,2020-08-25,397,396,0,1,0
CN,2020-08-25,296,296,0,0,0
CT,2020-08-25,1162,1159,0,3,0
EX,2020-08-25,112,112,0,0,0
GA,2020-08-25,314,314,0,0,0
IB,2020-08-25,284,284,0,0,0
MC,2020-08-25,299,299,0,0,0
MD,2020-08-25,3714,3714,0,0,0
ML,2020-08-25,15,15,0,0,0
NC,2020-08-25,151,151,0,0,0
PV,2020-08-25,841,841,0,0,0
RI,2020-08-25,90,90,0,0,0
VC,2020-08-25,584,584,0,0,0
AN,2020-08-26,1005,1005,0,0,0
AR,2020-08-26,275,139,0,1,135
AS,2020-08-26,36,36,0,0,0
CB,2020-08-26,147,147,0,0,0
CE,2020-08-26,8,8,0,0,0
CL,2020-08-26,438,437,0,1,0
CM,2020-08-26,451,450,0,1,0
CN,2020-08-26,299,299,0,0,0
CT,2020-08-26,1251,1245,0,6,0
EX,2020-08-26,97,97,0,0,0
GA,2020-08-26,268,268,0,0,0
IB,2020-08-26,294,294,0,0,0
MC,2020-08-26,316,316,0,0,0
MD,2020-08-26,3121,3121,0,0,0
ML,2020-08-26,10,10,0,0,0
NC,2020-08-26,277,277,0,0,0
PV,2020-08-26,688,688,0,0,0
RI,2020-08-26,128,128,0,0,0
VC,2020-08-26,676,676,0,0,0
AN,2020-08-27,985,985,0,0,0
AR,2020-08-27,216,19,0,0,197
AS,2020-08-27,37,37,0,0,0
CB,2020-08-27,96,96,0,0,0
CE,2020-08-27,6,6,0,0,0
CL,2020-08-27,572,571,0,1,0
CM,2020-08-27,495,495,0,0,0
CN,2020-08-27,299,298,0,0,1
CT,2020-08-27,1218,1213,0,5,0
EX,2020-08-27,87,87,0,0,0
GA,2020-08-27,268,268,0,0,0
IB,2020-08-27,217,217,0,0,0
MC,2020-08-27,397,397,0,0,0
MD,2020-08-27,3175,3175,0,0,0
ML,2020-08-27,6,6,0,0,0
NC,2020-08-27,149,149,0,0,0
PV,2020-08-27,468,468,0,0,0
RI,2020-08-27,79,79,0,0,0
VC,2020-08-27,556,556,0,0,0
AN,2020-08-28,991,991,0,0,0
AR,2020-08-28,279,14,0,0,265
AS,2020-08-28,45,45,0,0,0
CB,2020-08-28,133,133,0,0,0
CE,2020-08-28,4,4,0,0,0
CL,2020-08-28,515,514,0,1,0
CM,2020-08-28,493,493,0,0,0
CN,2020-08-28,280,279,0,0,1
CT,2020-08-28,1208,1206,0,2,0
EX,2020-08-28,140,140,0,0,0
GA,2020-08-28,224,224,0,0,0
IB,2020-08-28,240,240,0,0,0
MC,2020-08-28,337,337,0,0,0
MD,2020-08-28,4406,4406,0,0,0
ML,2020-08-28,16,14,0,0,2
NC,2020-08-28,157,157,0,0,0
PV,2020-08-28,468,468,0,0,0
RI,2020-08-28,87,86,0,0,1
VC,2020-08-28,662,662,0,0,0
AN,2020-08-29,882,882,0,0,0
AR,2020-08-29,260,11,0,0,249
AS,2020-08-29,31,31,0,0,0
CB,2020-08-29,106,106,0,0,0
CE,2020-08-29,7,7,0,0,0
CL,2020-08-29,509,509,0,0,0
CM,2020-08-29,382,382,0,0,0
CN,2020-08-29,282,282,0,0,0
CT,2020-08-29,665,665,0,0,0
EX,2020-08-29,93,93,0,0,0
GA,2020-08-29,242,242,0,0,0
IB,2020-08-29,185,185,0,0,0
MC,2020-08-29,328,328,0,0,0
MD,2020-08-29,1721,1721,0,0,0
ML,2020-08-29,19,19,0,0,0
NC,2020-08-29,158,158,0,0,0
PV,2020-08-29,523,523,0,0,0
RI,2020-08-29,85,84,0,0,1
VC,2020-08-29,632,632,0,0,0
AN,2020-08-30,773,773,0,0,0
AR,2020-08-30,206,5,0,0,201
AS,2020-08-30,47,47,0,0,0
CB,2020-08-30,97,97,0,0,0
CE,2020-08-30,10,10,0,0,0
CL,2020-08-30,320,319,0,1,0
CM,2020-08-30,347,347,0,0,0
CN,2020-08-30,273,273,0,0,0
CT,2020-08-30,600,599,0,1,0
EX,2020-08-30,127,127,0,0,0
GA,2020-08-30,254,254,0,0,0
IB,2020-08-30,152,152,0,0,0
MC,2020-08-30,318,318,0,0,0
MD,2020-08-30,1544,1544,0,0,0
ML,2020-08-30,10,10,0,0,0
NC,2020-08-30,103,103,0,0,0
PV,2020-08-30,567,567,0,0,0
RI,2020-08-30,86,86,0,0,0
VC,2020-08-30,378,378,0,0,0
AN,2020-08-31,956,956,0,0,0
AR,2020-08-31,304,11,0,0,293
AS,2020-08-31,37,37,0,0,0
CB,2020-08-31,128,128,0,0,0
CE,2020-08-31,14,14,0,0,0
CL,2020-08-31,326,326,0,0,0
CM,2020-08-31,479,479,0,0,0
CN,2020-08-31,293,293,0,0,0
CT,2020-08-31,1137,1134,0,3,0
EX,2020-08-31,111,110,0,1,0
GA,2020-08-31,243,243,0,0,0
IB,2020-08-31,231,231,0,0,0
MC,2020-08-31,323,323,0,0,0
MD,2020-08-31,2114,2114,0,0,0
ML,2020-08-31,14,14,0,0,0
NC,2020-08-31,204,204,0,0,0
PV,2020-08-31,683,683,0,0,0
RI,2020-08-31,60,60,0,0,0
VC,2020-08-31,482,482,0,0,0
AN,2020-09-01,1089,1089,0,0,0
AR,2020-09-01,290,0,0,0,290
AS,2020-09-01,64,64,0,0,0
CB,2020-09-01,120,120,0,0,0
CE,2020-09-01,9,9,0,0,0
CL,2020-09-01,495,495,0,0,0
CM,2020-09-01,586,586,0,0,0
CN,2020-09-01,271,270,0,0,1
CT,2020-09-01,1201,1195,0,6,0
EX,2020-09-01,122,122,0,0,0
GA,2020-09-01,242,242,0,0,0
IB,2020-09-01,225,225,0,0,0
MC,2020-09-01,383,383,0,0,0
MD,2020-09-01,4203,4203,0,0,0
ML,2020-09-01,32,31,0,0,1
NC,2020-09-01,214,214,0,0,0
PV,2020-09-01,743,743,0,0,0
RI,2020-09-01,93,93,0,0,0
VC,2020-09-01,551,551,0,0,0
AN,2020-09-02,965,965,0,0,0
AR,2020-09-02,298,1,0,0,297
AS,2020-09-02,56,56,0,0,0
CB,2020-09-02,106,106,0,0,0
CE,2020-09-02,9,9,0,0,0
CL,2020-09-02,489,488,0,1,0
CM,2020-09-02,653,653,0,0,0
CN,2020-09-02,255,254,0,0,1
CT,2020-09-02,1099,1092,0,7,0
EX,2020-09-02,140,140,0,0,0
GA,2020-09-02,258,258,0,0,0
IB,2020-09-02,196,196,0,0,0
MC,2020-09-02,387,387,0,0,0
MD,2020-09-02,3773,3773,0,0,0
ML,2020-09-02,26,26,0,0,0
NC,2020-09-02,177,177,0,0,0
PV,2020-09-02,604,604,0,0,0
RI,2020-09-02,90,88,0,0,2
VC,2020-09-02,606,606,0,0,0
AN,2020-09-03,898,898,0,0,0
AR,2020-09-03,338,0,0,0,338
AS,2020-09-03,88,88,0,0,0
CB,2020-09-03,71,71,0,0,0
CE,2020-09-03,5,5,0,0,0
CL,2020-09-03,604,603,0,1,0
CM,2020-09-03,634,634,0,0,0
CN,2020-09-03,260,260,0,0,0
CT,2020-09-03,1134,1130,0,4,0
EX,2020-09-03,171,170,0,0,1
GA,2020-09-03,207,207,0,0,0
IB,2020-09-03,192,191,1,0,0
MC,2020-09-03,344,344,0,0,0
MD,2020-09-03,3775,3775,0,0,0
ML,2020-09-03,20,18,0,0,2
NC,2020-09-03,206,206,0,0,0
PV,2020-09-03,498,498,0,0,0
RI,2020-09-03,110,110,0,0,0
VC,2020-09-03,509,509,0,0,0
AN,2020-09-04,1149,1149,0,0,0
AR,2020-09-04,313,1,0,0,312
AS,2020-09-04,37,37,0,0,0
CB,2020-09-04,79,79,0,0,0
CE,2020-09-04,9,9,0,0,0
CL,2020-09-04,566,563,0,3,0
CM,2020-09-04,626,626,0,0,0
CN,2020-09-04,271,271,0,0,0
CT,2020-09-04,1259,1253,0,6,0
EX,2020-09-04,140,140,0,0,0
GA,2020-09-04,262,262,0,0,0
IB,2020-09-04,142,142,0,0,0
MC,2020-09-04,364,364,0,0,0
MD,2020-09-04,4569,4569,0,0,0
ML,2020-09-04,22,20,0,0,2
NC,2020-09-04,213,213,0,0,0
PV,2020-09-04,408,408,0,0,0
RI,2020-09-04,94,94,0,0,0
VC,2020-09-04,611,611,0,0,0
AN,2020-09-05,936,936,0,0,0
AR,2020-09-05,351,9,0,0,342
AS,2020-09-05,53,53,0,0,0
CB,2020-09-05,102,102,0,0,0
CE,2020-09-05,6,6,0,0,0
CL,2020-09-05,538,537,0,1,0
CM,2020-09-05,566,566,0,0,0
CN,2020-09-05,244,244,0,0,0
CT,2020-09-05,745,745,0,0,0
EX,2020-09-05,139,139,0,0,0
GA,2020-09-05,255,255,0,0,0
IB,2020-09-05,144,144,0,0,0
MC,2020-09-05,380,380,0,0,0
MD,2020-09-05,2591,2591,0,0,0
ML,2020-09-05,13,11,0,0,2
NC,2020-09-05,245,245,0,0,0
PV,2020-09-05,605,605,0,0,0
RI,2020-09-05,84,83,0,0,1
VC,2020-09-05,528,528,0,0,0
