Año,Mes,Descripcion Centro,Organismo,Numero Contrato,Numero Expediente,Descripcion Contrato,Tipo Contrato,Procedimiento Adjudicacion,Articulo,Apartado,Criterios Adjudicacion,Presupuesto Total(IVA Incluido),Importe Adjudicacion (IVA Incluido),Plazo,Fecha Adjudicacion,Nombre/Razon Social,NIF/CIF Adjudicatario,Fecha Formalizacion,Tiene acuerdo Marco,Tiene ingreso/coste cero,Adjudicado por precios unitarios
2020,Junio,Ayuntamiento De Madrid,Distrito De Villa De Vallecas,202000611,120/2020/00920,contratacion de emergencia para proporcionar manutencion diaria a colectivos vulnerables como consecuencia de las medidas extraordinariasadoptadas tendentes a la contencion del covid-19. tramitacion de emergencia.,Servicios,Tramitacon Emergencia,,,,169936.8,169936.8,2.66,2020-06-05T00:00:00Z,"Cocinas Centrales, S.A.",A78538774,2020-12-05T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000612,300/2019/01484,"mantenimiento y soporte de los productos del software de ibm, destinados a los entornos distribuidos de iam.",Servicios,Abierto,,,Un unico criterio,1312189.72,1234278.63,24.5,2020-04-29T00:00:00Z,"Saytel Servicios Informaticos, S.A.",A61172219,2020-05-28T00:00:00Z,false,false,false
2020,Junio,Empresas,Empresa Municipal De Transportes S.A.,202000613,EMT/2020/00025,suministro de material informatico por contingencia covid 19 (emergencia) - lote 1,Suministro,Tramitacon Emergencia,,,,27870.73,27870.73,0.1,2020-03-13T00:00:00Z,Media Markt Leganes Video-tv-hifi-elektro-computer Foto S.A.,A63907240,2020-03-05T00:00:00Z,false,false,false
2020,Junio,Empresas,Empresa Municipal De Transportes S.A.,202000614,EMT/2020/00025,suministro de material informatico por contingencia covid 19 (emergencia) - lote 2,Suministro,Tramitacon Emergencia,,,,10285.0,10285.0,0.1,2020-03-13T00:00:00Z,"Omega Peripherals, S.L.",B60343076,2020-03-05T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000615,300/2019/00142,"servicios informaticos para el mantenimiento operativo, correctivo,adaptativo y evolutivo para la plataforma de analitica de datos del ayuntamiento de madrid",Servicios,Abierto,,,Pluralidad de criterios,3975692.16,3774131.32,48,2020-05-03T00:00:00Z,"Drago Solutions, S.A.",A83115667,2020-01-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Chamberi,202000616,107/2020/01229,proporcionar manutencion consistente en el servicio de comidas a domicilio a familias con menores a cargo de 3 a 17 aos en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion de emergencia.,Servicios,Tramitacon Emergencia,,,,21175.0,21175.0,1.0,2020-07-04T00:00:00Z,J C Madrid Deporte Y Cultura S.L.,B80345721,2020-04-24T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000617,300/2019/01025,servicio de mantenimiento preventivo y correctivo de los equipos de cocina y de las extracciones de humos de las cocinas de los parques de bomberos adscritos a la jefatura del cuerpo de bomberos del ayuntamiento de madrid. lote 1,Servicios,Abierto,,,Pluralidad de criterios,33880.0,33880.0,24,2020-03-25T00:00:00Z,"Mh Cifrimas, S.L.",B80532278,2020-09-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000618,300/2019/01025,servicio de mantenimiento preventivo y correctivo de los equipos de cocina y de las extracciones de humos de las cocinas de los parques de bomberos adscritos a la jefatura del cuerpo de bomberos del ayuntamiento de madrid. lote 2,Servicios,Abierto,,,Pluralidad de criterios,34370.2,34370.2,24,2020-02-03T00:00:00Z,"Limpiezas Mandelim, S.L.",B83430066,2020-04-06T00:00:00Z,false,false,false
2020,Junio,Empresas,"Madrid Destino, Cultura, Turismo Y Negocio, S.A.",202000619,MDC/2020/00040,contrato de obras de remodelacion del sistema de climatizacion de la nave 17 de matadero madrid,Obras,Abierto simplificado,,,Pluralidad de criterios,569816.26,509586.68,4,2020-11-03T00:00:00Z,Elecnor S.A.,A48027056,2020-11-05T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Medio Ambiente Y Movilidad,202000620,131/2020/12403,servicio de desinfeccion de la via publica en madrid mediante nebulizacion con hipoclorito (tramitacion de emergencia).,Servicios,Tramitacon Emergencia,,,,10384.0,10384.0,0.93,2020-04-05T00:00:00Z,"Demolicion Y Descontaminacion, S.L.",B87630596,2020-03-06T00:00:00Z,false,false,false
2020,Junio,Empresas,"Empresa Municipal De Servicios Funerarios Y Cementerios De Madrid, S.A.",202000621,SFC/2020/00001,"suministro de sabanas sudario de recogida para la emsfycm, s.a.",Suministro,Abierto,,,Pluralidad de criterios,143971.85,143971.85,12,2020-03-19T00:00:00Z,"Lorenzo Granizo, S.L.",B84576222,2020-09-04T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000622,300/2019/00569,"arrendamiento de 1 ambulancia tipo a1 - psiquiatrica, 45 ambulancias  tipo b - soporte vital basico, 26 ambulancias tipo c - soporte vital avanzado y 18 vehiculos de intervencion rapida (vir) con destino al servicio samur proteccion civil.",Suministro,Abierto,,,Un unico criterio,1.445799024E7,1.402425053E7,60,2020-04-17T00:00:00Z,Fraikin Assets Sas Sucursal En Espaa,W0017646A,2020-05-25T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Informtica Ayuntamiento De Madrid,202000623,300/2019/01192,mantenimiento de las licencias del software microstrategy,Servicios,Abierto,,,Un unico criterio,653906.13,653855.75,36,2020-02-26T00:00:00Z,"Drago Solutions, S.A.",A83115667,2020-05-20T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000624,300/2019/00935,"mantenimiento preventivo, correctivo, limpieza y desinfeccion de los aparatos de electromedicina pertenecientes al servicio samur-proteccion civil",Servicios,Abierto,,,Pluralidad de criterios,287844.48,185659.69,24,2020-03-23T00:00:00Z,Hermed Ingenieria Slu .,B87962379,2020-02-06T00:00:00Z,false,false,false
2020,Junio,Empresas,Empresa Municipal De Transportes S.A.,202000625,EMT/2020/00073,suministro de 120.384 uds. (envases de 100 ml) gel hidroalcoholico higienizante de manos - (emergencia),Suministro,Tramitacon Emergencia,,,,174797.57,174797.57,5,2020-05-29T00:00:00Z,Laboratorios Cosmeticos Lamarvi S.A.,A08513376,2020-04-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Hortaleza,202000626,300/2018/01337,"arrendamiento, sin opcion de compra, de material deportivo cardiovascular y de musculacion para los centros deportivos municipales  hortaleza y luis aragones del distrito de hortaleza.  aos 2019-2023.",Suministro,Abierto,,,Pluralidad de criterios,413529.6,187933.52,48,2020-08-04T00:00:00Z,"Banco Bilbao Vizcaya Argentaria, S.A.",A48265169,2020-01-05T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Hortaleza,202000627,300/2018/01937,contrato abierto para el suministro de reactivos y productos quimicos para el tratamiento de agua de piscinas de los centros deportivos municipales hortaleza y luis aragones del distrito de hortaleza 2019.,Suministro,Abierto,,,Pluralidad de criterios,132353.66,89177.56,12,2020-07-04T00:00:00Z,Quimica Del Centro Sau,A19002039,2020-01-05T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Hortaleza,202000628,300/2019/00538,imparticion de cursos y talleres socioculturales dirigidos a los vecinos del distrito de hortaleza durante los cursos 2020 y 2021,Servicios,Abierto,,,Pluralidad de criterios,802831.25,786754.1,24,2020-04-28T00:00:00Z,"Actividades De Educacion, Cultura Y Ocio Sll",B82999129,2020-01-05T00:00:00Z,false,false,false
2020,Junio,Empresas,"Madrid Destino, Cultura, Turismo Y Negocio, S.A.",202000629,MDC/2020/00050,"direccion artistica de la actividad cultural ""veranos de la villa 2020 en centro cultural conde duque"" de madrid",Servicios,Negociado sin publicidad,168,a) apartado 2,,60500.0,60500.0,3.16,2020-08-06T00:00:00Z,Angel Luis Murcia Cuenca,11932171R,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000630,195/2020/00022,"servicio de reparacion de carpas para la instalacion de puestos sanitarios avanzados, mochilas para el traslado de aparatos de electromedicina, y chalecos de proteccion, para samur-proteccion civil, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (222020te). lote 1",Servicios,Tramitacon Emergencia,,,,18924.4,18924.4,1,2020-03-16T00:00:00Z,"Soluciones Para La Emergencia, S.L.U.",B88575287,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000631,195/2020/00022,"servicio de reparacion de carpas para la instalacion de puestos sanitarios avanzados, mochilas para el traslado de aparatos de electromedicina, y chalecos de proteccion, para samur-proteccion civil, como consecuencia de la situacion excepcionalde salud publica ocasionada por el covid-19 (222020te). lote 2",Servicios,Tramitacon Emergencia,,,,3879.26,3879.26,1,2020-03-16T00:00:00Z,Santos Jabega C.B.,E79758900,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000632,195/2020/00023,"suministro de material fungible para el cuerpo de bomberos, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (232020te). lote 1",Suministro,Tramitacon Emergencia,,,,14228.8,14228.8,1,2020-03-16T00:00:00Z,"Ferreteria Ferayu, S.L.",B83234799,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000633,195/2020/00023,"suministro de material fungible para el cuerpo de bomberos, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (232020te). lote 2",Suministro,Tramitacon Emergencia,,,,18071.41,18071.41,1,2020-03-16T00:00:00Z,"Redondo Y Garcia, S.A.",A28021350,2020-11-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Obras Y Equipamientos,202000634,711/2020/09153,servicio de diseo de un pebetero en homenaje a las victimas del covid-19 tramitacion de emergencia,Servicios,Tramitacon Emergencia,,,,10890.0,10890.0,0.33,2020-04-05T00:00:00Z,Rubio Carvajal Carlos,01474769D,2020-05-20T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Obras Y Equipamientos,202000635,711/2020/09147,suministro e instalacion de un pebetero en homenaje a las victimas del covid-19 tramitacion de emergencia,Suministro,Tramitacon Emergencia,,,,122000.0,122000.0,0.33,2020-05-05T00:00:00Z,"Promociones, Edificios Y Contratas, S.A.",A28019461,2020-05-13T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000636,300/2019/00242,"contgrato de ifs de suministro de elementos de sealizacion  portatil para la  policia municipal del ayuntamiento de madrid, lote 1",Suministro,Abierto,,,Un unico criterio,161716.5,161716.5,1,2020-03-24T00:00:00Z,"Api Movilidad, S.A.",A78015880,2020-04-06T00:00:00Z,false,false,false
2020,Junio,Empresas,"Madrid Destino, Cultura, Turismo Y Negocio, S.A.",202000637,MDC/2020/00045,"servicio de analisis mediante test covid-19 igg/igm, que permitan conocer, en breve plazo de tiempo si los trabajadores de madrid destino estan contagiados de la enfermedad",Servicios,Tramitacon Emergencia,,,,30000.0,30000.0,2,2020-12-05T00:00:00Z,Preving Consultores Sl,B06290241,2020-05-18T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000638,300/2019/00242,contgrato de ifs de suministro de elementos de sealizacion  portatil para la  policia municipal del ayuntamiento de madrid. lote 3,Suministro,Abierto,,,Un unico criterio,43523.7,43523.7,1,2020-03-25T00:00:00Z,"Api Movilidad, S.A.",A78015880,2020-04-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000639,300/2019/00242,contgrato de ifs de suministro de elementos de sealizacion  portatil para la  policia municipal del ayuntamiento de madrid. lote 4,Suministro,Abierto,,,Un unico criterio,3826.62,3826.62,1,2020-03-25T00:00:00Z,"Api Movilidad, S.A.",A78015880,2020-04-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Usera,202000641,113/2020/01151,contratacion de emergencia para el reparto de menus a domicilio a familias en situacion de vulnerabilidad como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19. tramitacion de emergencia,Servicios,Tramitacon Emergencia,,,,19681.2,19681.2,1,2020-08-05T00:00:00Z,The Bus Ontime S.L.,B80510761,2020-02-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Medio Ambiente Y Movilidad,202000642,300/2019/01235,contrato de servicios para el mantenimiento y limpieza de las papeleras del servicio de limpieza urbana instaladas en la ciudad de madrid.,Servicios,Abierto,,,Pluralidad de criterios,2.439187096E7,2.1928292E7,48,2020-04-23T00:00:00Z,Plastic Omnium Sistemas Urbanos Sa,A46480547,2020-05-22T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De San Blas-canillejas,202000643,117/2020/00885,"contratacion de emergencia para proporcionar manutencion consistente en la preparacion y envio a domicilio de cestas de compra para familias en situacion de vulnerabilidad, como consecuencia de las medidas extraordinarias adoptadas tendentes a la contencion del covid-19",Servicios,Tramitacon Emergencia,,,,150000.0,150000.0,1,2020-03-27T00:00:00Z,"Plaza, S.A.",A28793016,2020-03-27T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000644,195/2020/00024,"195/2020/00024 ""contrato de emergencia para el  suministro de material fungible para el samur proteccion civil"".",Suministro,Tramitacon Emergencia,,,,17733.15,17733.15,1,2020-03-16T00:00:00Z,"Redondo Y Garcia, S.A.",A28021350,2020-11-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Obras Y Equipamientos,202000645,151/2020/00117,suministro e instalacion de mamparas de proteccion frente al covid-19. tramitacion de emergencia.,Suministro,Tramitacon Emergencia,,,,18147.5,18147.5,0.5,2020-05-13T00:00:00Z,"Fernandez Molina, Obras Y Servicios, S.A.",A28414654,2020-05-21T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000646,195/2020/00026,"195/2020/00026"" contrato de emergencia para  el refuerzo del servicio de apoyo a la gestion tecnica y operativa del deposito de material sanitario del servicio samur proteccion civil"".",Servicios,Tramitacon Emergencia,,,,46091.32,46091.32,3.53,2020-03-16T00:00:00Z,"Jotrinsa, S.L.",B80713191,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Moncloa-aravaca,202000647,109/2019/01723,"acuerdo marco de las obras de reforma, reparacion y conservacion del conjunto de edificios y espacios publicos cuya competencia corresponde al distrito de moncloa-aravaca (4 lotes) fijar las normas de referencia de los contratos basados, durante la ejecucion del mismo, de obras en las edificaciones de centros educativos, edificios municipales, polideportivos e instalaciones deportivas elementales, asi como en los espacios libres de parcela de dichas edificaciones, zonas verdes y obras en via publica cuya competencia corresponda al distrito de moncloa-aravaca, siempre que esten destinados al funcionamiento operativo de los servicios y/o al uso publico. lote 1",Obras,Abierto,,,Pluralidad de criterios,0.0,0.0,24,2020-01-30T00:00:00Z,"Ortiz Construcciones Y Proyectos, S.A.",A19001205,2020-02-26T00:00:00Z,true,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000648,195/2020/00027,"195 2020 00027 ""contrato de emergencia para el refuerzo del servicio de limpieza y desinfeccion de vehiculos de emergencia del servicio samur proteccion civil"".",Servicios,Tramitacon Emergencia,,,,42997.35,42997.35,3.4,2020-03-16T00:00:00Z,"Jotrinsa, S.L.",B80713191,2020-10-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea Delegada De Deporte,202000649,300/2019/01481,suministro de sealizacion del estadio de atletismo  vallehermoso,Suministro,Abierto simplificado,,,Pluralidad de criterios,27009.62,24091.1,3,2020-07-05T00:00:00Z,Franco Imagen Corporativa Sl .,B73938854,2020-02-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Medio Ambiente Y Movilidad,202000650,300/2019/00747,ifs 2019 remodelacion de diversas zonas en ensanche de barajas,Obras,Abierto simplificado,,,Pluralidad de criterios,869691.26,561124.8,6,2020-03-26T00:00:00Z,Ute Ensanche Barajas (constructora San Jose Sa Y El Ejidillo Viveros Integrales Sl),U94198603,2020-04-29T00:00:00Z,false,false,false
2020,Junio,Empresas,"Empresa Municipal De La Vivienda Y Suelo De Madrid, S.A.",202000651,EVS/2020/00006,obras para la reparacion de humedades en la promocion vallecas 65  calle caada del santisimo  num 7 y 9 de madrid,Obras,Abierto simplificado sumario,,,Pluralidad de criterios,96551.61,85506.1,7,2020-07-02T00:00:00Z,"Riggersa Construcciones, S.L.",B37511128,2020-02-14T00:00:00Z,false,false,false
2020,Junio,Empresas,"Madrid Destino, Cultura, Turismo Y Negocio, S.A.",202000652,MDC/2020/00056,direccion artistica y comisariado del festival internacional de jazz 2020 a celebrar en teatro fernan gomez. centro cultural de la villa,Servicios,Negociado sin publicidad,168,a) apartado 2,,49610.0,49610.0,6.26,2020-09-06T00:00:00Z,Luis Martin Barriga,51872586L,2020-12-06T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Barajas,202000653,300/2019/01172,"contrato de suministro e instalacion de una enfriadora en el centro de mayores ""acuario"", adscrito al distrito de barajas",Suministro,Abierto,,,Pluralidad de criterios,91177.35,70526.13,3,2020-05-14T00:00:00Z,"Moncobra, S. A.",A78990413,2020-05-22T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Rea De Gobierno De Medio Ambiente Y Movilidad,202000654,300/2019/00476,ifs 2019 mejora de las zonas verdes de la colonia del manzanares. madrid zona d. distrito moncloa-aravaca,Obras,Abierto simplificado,,,Pluralidad de criterios,1486618.58,968000.0,6,2020-03-16T00:00:00Z,"Valoriza Servicios Medioambientales, S. A.",A28760692,2020-04-27T00:00:00Z,false,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Moncloa-aravaca,202000655,109/2019/01723,"acuerdo marco de las obras de reforma, reparacion y conservacion del conjunto de edificios y espacios publicos cuya competencia corresponde al distrito de moncloa-aravaca (4 lotes) fijar las normas de referencia de los contratos basados durante la ejecucion del mismo, de obras en las edificaciones de centros educativos, edificios municipales, polideportivos e instalaciones deportivas elementales, asi como en los espacios libres de parcela de dichas edificaciones, zonas verdes y obras en via publica cuya competencia corresponda al distrito de moncloa-aravaca, siempre que esten destinados al funcionamiento operativo de los servicios y/o al uso publico "" lote 2"".",Obras,Abierto,,,Pluralidad de criterios,0.0,0.0,24,2020-01-30T00:00:00Z,"Compaia Internacional De Construccion Y Diseo, S.A.",A78571353,2020-02-26T00:00:00Z,true,false,false
2020,Junio,Ayuntamiento De Madrid,Distrito De Moncloa-aravaca,202000656,109/2019/01723,"acuerdo marco de las obras de reforma, reparacion y conservacion del conjunto de edificios y espacios publicos cuya competencia corresponde al distrito de moncloa-aravaca (4 lotes) fijar las normas de referencia de los contratos basados durante la ejecucion del mismo, de obras en las edificaciones de centros educativos, edificios municipales, polideportivos e instalaciones deportivas elementales, asi como en los espacios libres de parcela de dichas edificaciones, zonas verdes y obras en via publica cuya competencia corresponda al distrito de moncloa-aravaca, siempre que esten destinados al funcionamiento operativo de los servicios y/o al uso publico "" lote 3 """,Obras,Abierto,,,Pluralidad de criterios,0.0,0.0,24,2020-01-30T00:00:00Z,"Ortiz Construcciones Y Proyectos, S.A.",A19001205,2020-02-26T00:00:00Z,true,false,false
2020,Junio,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000657,195/2020/00021,"servicio de vigilancia y carga y descarga de material, del almacen de recursos materiales y logistico, con apoyo operativo de la base 0 de samur pc, como consecuencia de la situacion excepcional de salud publica ocasionada por el covid-19 (212020te).lote 1",Servicios,Tramitacon Emergencia,,,,140669.28,140669.28,3.23,2020-05-18T00:00:00Z,"Servise, S.A.",A78493137,2020-06-16T00:00:00Z,false,false,false
