Centro;Descripcion Centro;Seccion;Descripcion Seccion;Programa;Descripcion Programa;Capitulo;Descripcion Capitulo;Economico;Descripcion Economico;CRED_INICIAL;MOD_CREDITO;C_DEFINITIVO;C_AUTORIZADO;C_DISPUESTO;OBL_RECONOC
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43100;COMERCIO;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;0;617854,27;617854,27;615810;538269,66;536671,17
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43100;COMERCIO;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);0;264660,11;264660,11;260077,82;260077,82;260041,99
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43100;COMERCIO;7;TRANSFERENCIAS DE CAPITAL;77999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;0;663800;663800;650380,17;627043,17;623630,67
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43100;COMERCIO;7;TRANSFERENCIAS DE CAPITAL;78901;OTRAS TRANSF. DE CAPITAL A INST. SIN FINES LUCRO;0;1200677;1200677;1199468,12;1166621,51;1166621,51
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;0;0;0;24227,12;24227,12;24227,12
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;0;72292;72292;20697,23;20697,23;20697,23
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;0;0;0;1764,39;1764,39;1764,39
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;0;6720;6720;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;0;2560;2560;3995,22;3995,22;3995,22
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;0;7008;7008;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12006;TRIENIOS;0;0;0;6943;6943;6943
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;0;66653;66653;24602,21;24602,21;24602,21
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;0;180821;180821;64813,07;64813,07;64813,07
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;0;4646;4646;1846,97;1846,97;1846,97
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;0;0;0;8875;8875;8875
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;0;65557;65557;22512,68;22512,68;22512,68
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;0;10000;10000;9250,51;9250,51;9250,51
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22002;MATERIAL INFORMÁTICO NO INVENTARIABLE;0;2000;2000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22500;TRIBUTOS ESTATALES;0;8131,74;8131,74;8131,74;8131,74;8131,74
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23000;DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO;0;4000;4000;311,82;311,82;311,82
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23010;DEL PERSONAL DIRECTIVO;0;3700;3700;623,64;623,64;623,64
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23020;DEL PERSONAL NO DIRECTIVO;0;19562,39;19562,39;1423,46;1423,46;1423,46
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23100;GASTOS DE VIAJE  MIEMBROS DE LOS ORG. DE GOBIERNO;0;1400;1400;1256,66;1256,66;1256,66
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23110;GASTOS DE VIAJE DEL PERSONAL DIRECTIVO;0;4856,68;4856,68;552,74;552,74;552,74
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23111;LOCOMOCIÓN URBANA PERSONAL DIRECTIVO;0;1800;1800;595,99;595,99;595,99
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23120;GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO;0;21595,2;21595,2;4744,05;4744,05;4744,05
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23121;LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO;0;2300;2300;7,7;7,7;7,7
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;3;GASTOS FINANCIEROS;35200;INTERESES DE DEMORA;0;516;516;495,11;495,11;495,11
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43300;DIR.Y GEST.ADMV. DE ECONOMÍA, INNOV. Y EMPLEO;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;0;13,7;13,7;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;0;0;0;30416,71;30416,71;30416,71
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;0;0;0;23372,57;23372,57;23372,57
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;0;0;0;9660,34;9660,34;9660,34
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;0;0;0;16484,22;16484,22;16484,22
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;0;0;0;14501,34;14501,34;14501,34
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;0;0;0;39214,93;39214,93;39214,93
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;0;0;0;95668,25;95668,25;95668,25
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;0;0;0;3812,61;3812,61;3812,61
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;0;0;0;13165,58;13165,58;13165,58
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;0;0;0;11836,16;11836,16;11836,16
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;0;0;0;47367,85;47367,85;47367,85
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;59,74;59,74;59,74
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;0;32929,15;32929,15;7925,68;7925,68;7925,67
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;0;4784;4784;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21500;REP., MANT. Y CONSERV. DE MOBILIARIO;0;1000;1000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22100;ENERGÍA ELÉCTRICA;0;995;995;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22101;AGUA;0;175;175;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22111;REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES;0;2000;2000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22203;INFORMÁTICAS;0;1200;1200;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;0;52095,63;52095,63;636,15;636,15;636,15
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22606;REUNIONES, CONFERENCIAS Y CURSOS;0;84373;84373;1584;1584;1584
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;0;21688,24;21688,24;6948,57;6948,57;6926,05
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;0;79488,9;79488,9;44969,61;44969,61;44969,55
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;0;590396,19;590396,19;267342,95;264999,87;111071,47
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;0;18150;18150;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;47999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;0;233048,75;233048,75;233048,75;156758,31;156758,31
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;48099;A OTRAS FUNDACIONES;0;210000;210000;160000;160000;160000
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;0;50000;50000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;0;12500;12500;12500;3168,45;3168,45
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;0;377986;377986;377986;298006,09;298006,09
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;0;26000;26000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;6;INVERSIONES REALES;62500;MOBILIARIO Y EQUIPOS DE OFICINA;0;82000;82000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;5500;5500;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;6;INVERSIONES REALES;63301;INSTALACIONES (REFORMA Y REPOSICIÓN);0;3000;3000;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;7;TRANSFERENCIAS DE CAPITAL;77999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;0;512195;512195;512195;99644,13;99644,13
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;0;480000;480000;480000;480000;480000
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43301;PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL;8;ACTIVOS FINANCIEROS;86000;ADQ.DE ACC. Y PARTIC.  FUERA DEL SECTOR PÚBLICO;0;31500020;31500020;30000000;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;0;0;0;13523,53;13523,53;13523,53
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;0;0;0;4830,21;4830,21;4830,21
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;0;0;0;1910,02;1910,02;1910,02
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;0;0;0;6912,51;6912,51;6912,51
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;0;0;0;17602,96;17602,96;17602,96
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;0;0;0;45378,05;45378,05;45378,05
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;0;0;0;1229,34;1229,34;1229,34
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;0;0;0;6086,27;6086,27;6086,27
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;0;0;0;13688,92;13688,92;13688,92
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;6941,57;6941,57;6941,57
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;0;850;850;0;0;0
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22203;INFORMÁTICAS;0;28571;28571;24260,56;24260,56;24260,56
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;0;38075,06;38075,06;12282,71;12282,71;8531,71
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22606;REUNIONES, CONFERENCIAS Y CURSOS;0;147047,19;147047,19;126608,05;126608,05;89781,57
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22706;ESTUDIOS Y TRABAJOS TÉCNICOS;0;329145,48;329145,48;307538,49;307538,49;198100,4
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;43304;ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;0;100983;100983;100850;100850;100850
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;0;0;0;31614,02;31614,02;31614,02
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;0;0;0;64611,02;64611,02;64611,02
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;0;0;0;104279,71;104279,71;104279,71
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;0;0;0;18270,49;18270,49;18270,49
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;0;0;0;65263,77;65263,77;65263,77
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12006;TRIENIOS;0;0;0;64917,77;64917,77;64917,77
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;0;0;0;166112,29;166112,29;166112,29
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;0;0;0;358309,75;358309,75;358309,75
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;0;0;0;21304,15;21304,15;21304,15
1;AYUNTAMIENTO DE MADRID;60;ECONOMÍA, INNOVACIÓN Y EMPLEO;49300;CONSUMO;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;0;0;0;25394,96;25394,96;25394,96
