Gastos,Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Descripcion Economico,C_DISPUESTO,OBL_RECONOC
2349,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43301,PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL,6,INVERSIONES REALES,INSTALACIONES (REFORMA Y REPOSICIÓN),0,0
2350,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43301,PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL,7,TRANSFERENCIAS DE CAPITAL,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,99644.13,99644.13
2351,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43301,PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL,7,TRANSFERENCIAS DE CAPITAL,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,480000,480000
2352,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43301,PROMOCIÓN ECONÓMICA Y DESARROLLO EMPRESARIAL,8,ACTIVOS FINANCIEROS,ADQ.DE ACC. Y PARTIC.  FUERA DEL SECTOR PÚBLICO,0,0
2353,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,13523.53,13523.53
2354,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,4830.21,4830.21
2355,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,1910.02,1910.02
2356,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,TRIENIOS,6912.51,6912.51
2357,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,17602.96,17602.96
2358,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,45378.05,45378.05
2359,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,1229.34,1229.34
2360,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,6086.27,6086.27
2361,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,13688.92,13688.92
2362,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,1,GASTOS DE PERSONAL,OTRAS CUOTAS,6941.57,6941.57
2363,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",0,0
2364,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,INFORMÁTICAS,24260.56,24260.56
2365,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICIDAD Y PROPAGANDA,12282.71,8531.71
2366,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REUNIONES, CONFERENCIAS Y CURSOS",126608.05,89781.57
2367,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,307538.49,198100.4
2368,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",43304,ATRACCIÓN DE INVERSIÓN E INTERNACIO. EMPRESARIAL,4,TRANSFERENCIAS CORRIENTES,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,100850,100850
2369,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,31614.02,31614.02
2370,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,64611.02,64611.02
2371,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,104279.71,104279.71
2372,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,18270.49,18270.49
2373,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,65263.77,65263.77
2374,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,TRIENIOS,64917.77,64917.77
2375,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,166112.29,166112.29
2376,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,358309.75,358309.75
2377,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,21304.15,21304.15
2378,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,25394.96,25394.96
2379,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,209523.9,209523.9
2380,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,OTRAS CUOTAS,24272.08,24272.08
2381,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,1,GASTOS DE PERSONAL,PREMIO RENDIMIENTO Y AÑOS DE SERVICIO,7019.07,7019.07
2382,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",60.9,60.9
2383,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,IMPRESOS Y FORMULARIOS,7469.23,7469.23
2384,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICIDAD Y PROPAGANDA,10551.63,10551.63
2385,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REUNIONES, CONFERENCIAS Y CURSOS",0,0
2386,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS GASTOS DIVERSOS,0,0
2387,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,197453.18,197453.18
2388,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,DEL PERSONAL DIRECTIVO,0,0
2389,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,DEL PERSONAL NO DIRECTIVO,0,0
2390,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,0,0
2391,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,0,0
2392,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,TRABAJOS REALIZ. POR INSTITUCIONES S.F. DE LUCRO,88313.7,65612.37
2393,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,24953.79,24953.79
2394,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,22078.08,22078.08
2395,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,RETRIBUCIONES COMPLEMENTARIAS,63023.87,63023.87
2396,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,4985.39,4985.39
2397,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,TRIENIOS,1544.97,1544.97
2398,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,3291.56,3291.56
2399,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,7777.87,7777.87
2400,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,680.95,680.95
2401,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,PRODUCTIVIDAD,3834.27,3834.27
2402,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",91214,"ÁREA GOB. ECONOMÍA, INNOVACIÓN Y EMPLEO",1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,31387.64,31387.64
2403,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,32052.09,32052.09
2404,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,3730.08,3730.08
2405,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,3185.16,3185.16
2406,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,TRIENIOS,11304.87,11304.87
2407,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,32003.54,32003.54
2408,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,80317.92,80317.92
2409,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,2749.77,2749.77
2410,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",57548.18,52124.2
2411,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP., MANT.Y CONSERV. EQUIPOS PROCESO INFORMACIÓN",560.63,560.63
2412,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,2487.76,2487.76
2413,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL INFORMÁTICO NO INVENTARIABLE,1715.61,1715.61
2414,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,VESTUARIO,3872.67,3872.67
2415,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PRODUCTOS DE LIMPIEZA Y ASEO,494.47,494.47
2416,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,19894.27,19894.27
2417,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REUNIONES, CONFERENCIAS Y CURSOS",1599.72,1599.72
2418,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LIMPIEZA Y ASEO,142518.89,142518.89
2419,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,SEGURIDAD,145108.15,145108.15
2420,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,81612.44,81612.44
2421,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,116617.97,104300.18
2422,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,INDEMNIZACIÓN A FORMADORES INTERNOS,1476020,1476020
2423,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,6,INVERSIONES REALES,OTRO MOBILIARIO Y ENSERES,4983.24,0
2424,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),5668.69,2457.81
2425,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,6,INVERSIONES REALES,INSTALACIONES (REFORMA Y REPOSICIÓN),725.71,0
2426,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13001,COORDINACIÓN GENERAL DE SEGURIDAD Y EMERGENCIAS,6,INVERSIONES REALES,EQUIPOS DE COMUNICACIÓN (REFORMA Y REPOSICIÓN),21111.74,21111.73
2427,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,175537.47,175537.47
2428,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,4142.08,4142.08
2429,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,1271553.66,1271553.66
2430,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,1515121.43,1515121.43
2431,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,2.214672331E7,2.214672331E7
2432,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,2.904691763E7,2.904691763E7
2433,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO E,681686.66,681686.66
2434,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,TRIENIOS,1.025753716E7,1.025753716E7
2435,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,3.039669576E7,3.039669576E7
2436,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,113587395,113587395
2437,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,5134698.25,5134698.25
2438,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,RETRIBUCIONES EN ESPECIE,126932.06,126932.06
2439,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS FUNCIONARIOS EN PRÁCTICAS,628131.72,628131.72
2440,1,AYUNTAMIENTO DE MADRID,67,"PORTAVOZ, SEGURIDAD Y EMERGENCIAS",13201,SEGURIDAD,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,854.03,854.03
2441,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,13319.07,13319.07
2442,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,365.31,365.31
2443,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,7524.72,7524.72
2444,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,28152.83,28152.83
2445,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,6050,1001.7
2446,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,INFORMÁTICAS,16335,16335
2447,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,TRANSPORTES,0,0
2448,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICIDAD Y PROPAGANDA,2128.22,2128.22
2449,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REUNIONES, CONFERENCIAS Y CURSOS",3350,3212
2450,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LIMPIEZA Y ASEO,12099.98,12099.98
2451,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,SEGURIDAD,0,0
2452,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,138310.51,138310.38
2453,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,24200,24200
2454,1,AYUNTAMIENTO DE MADRID,60,"ECONOMÍA, INNOVACIÓN Y EMPLEO",92320,ANÁLISIS SOCIOECONÓMICO,4,TRANSFERENCIAS CORRIENTES,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,0,0
